,Unnamed: 0,number_of_dialog,start_time,end_time,dialog,source,batch_id
718,718,1104,"00:52:44,406","00:52:46,490","Don't worry, Ike, we're gonna put an end to this.",South.csv,2698338769
719,719,1105,"00:52:46,574","00:52:50,661",And then I'll make Mom come home and we'll all be a family again.,South.csv,2698338769
720,720,1106,"00:52:53,915","00:52:55,666",All of that is home.,South.csv,2698338770
721,721,1107,"00:53:10,724","00:53:14,518",- Hello? - Hi. We need to speak with The Mole.,South.csv,2698338770
722,722,1108,"00:53:14,602","00:53:18,313","I'm sorry, The Mole is grounded. He can't come out and play.",South.csv,2698338770
723,723,1109,"00:53:18,398","00:53:19,481",- What? - He's a kid?,South.csv,2698338770
724,724,1110,"00:53:19,566","00:53:21,859",He said very naughty things about God.,South.csv,2698338770
725,725,1111,"00:53:21,943","00:53:24,611","Oh! Well, can we just talk to him for five seconds, please?",South.csv,2698338770
726,726,1112,"00:53:24,696","00:53:27,031","Well, all right. Christophe?",South.csv,2698338770
727,727,1113_1114,"00:53:29,325","00:53:32,703","Hi, we're gonna go rescue Terrance and Phillip from the USO show and...",South.csv,2698338770
728,728,1115,"00:53:32,787","00:53:34,913",- Shh! Who are you? Who sent you? - That Gregory kid.,South.csv,2698338770
729,729,1116,"00:53:34,998","00:53:36,206",He said you could sneak us in.,South.csv,2698338770
730,730,1117_1118,"00:53:36,291","00:53:42,254","Are you telling me that you intend to break into the USO show, filled with thousands of soldiers, and break out Terrance and Phillip?",South.csv,2698338770
731,731,1119,"00:53:42,338","00:53:44,089","I thought it was a pretty stupid idea, too.",South.csv,2698338770
732,732,1120,"00:53:44,174","00:53:45,215",We're la R sistance!,South.csv,2698338770
733,733,1121,"00:53:45,300","00:53:47,843",We wanna save Terrance and Phillip and stop the war and stuff.,South.csv,2698338770
734,734,1122,"00:53:47,927","00:53:51,013",I can't help you. I'm grounded in my room for the next three days.,South.csv,2698338770
735,735,1123,"00:53:51,097","00:53:53,140",So are we. Our parents think we're home right now.,South.csv,2698338770
736,736,1124,"00:53:53,224","00:53:54,224",Why are you grounded?,South.csv,2698338770
737,737,1125,"00:53:54,309","00:53:56,560","Why? Because God hates me, that's why.",South.csv,2698338770
738,738,1126,"00:53:56,644","00:53:58,187",He has made my life miserable.,South.csv,2698338770
739,739,1127,"00:53:58,271","00:54:00,898",So I call him a cock-sucking asshole and I get grounded.,South.csv,2698338770
740,740,1128,"00:54:00,982","00:54:02,900",- So will you help us? - Very well.,South.csv,2698338771
741,741,1129,"00:54:02,984","00:54:04,902",Meet me in the backyard in five minutes.,South.csv,2698338771
742,742,1130,"00:54:06,154","00:54:08,072",We'll show God that we're not gonna fucking take any more...,South.csv,2698338771
743,743,1131,"00:54:08,156","00:54:09,615","What? Christophe, get in here!",South.csv,2698338771
744,744,1132,"00:54:09,699","00:54:11,283","Coming, Mother.",South.csv,2698338771
745,745,1133,"00:54:12,452","00:54:14,953",I must be strong. I must be strong.,South.csv,2698338771
746,746,1134,"00:54:15,997","00:54:18,123","Saddam, I need to talk to you.",South.csv,2698338771
747,747,1135,"00:54:18,208","00:54:19,416","You better get packing, bitch.",South.csv,2698338771
748,748,1136,"00:54:19,501","00:54:21,376",We have to go. We're running out of time.,South.csv,2698338771
749,749,1137_1138,"00:54:21,461","00:54:27,132","Saddam, sometimes you can love a person very much, but still know that they aren't right for you.",South.csv,2698338771
750,750,1139,"00:54:27,217","00:54:28,926",What the fuck are you talking about?,South.csv,2698338771
751,751,1140,"00:54:29,010","00:54:31,595","You treat me like shit, Saddam! I'm leaving you!",South.csv,2698338771
752,752,1141,"00:54:31,679","00:54:33,806",I'm going up to Earth to rule alone!,South.csv,2698338771
753,753,1142,"00:54:33,890","00:54:36,391","No. No, you can't do that!",South.csv,2698338771
754,754,1143,"00:54:36,476","00:54:40,354","- I'm sorry, but I have to be strong. - Satan, please, give me another chance!",South.csv,2698338771
755,755,1144,"00:54:40,438","00:54:43,565",- I have to go to Earth! - You don't even have respect for me!,South.csv,2698338771
756,756,1145,"00:54:43,650","00:54:46,735","Sure I do, guy. Please, just hear me out.",South.csv,2698338771
757,757,1146_1147_1148_1149_1150_1151_1152_1153_1154_1155_1156_1157_1158_1159_1160_1161_1162,"00:54:49,989","00:55:41,623","Some people say that I'm a bad guy They may be right They may be right But it's not as if I don't try I just fuck up, try as I might But I can change, I can change I can learn to keep my promises I swear it I'll open up my heart and I will share it Any minute now I will be born again Yes, I can change, I can change I know I've been a dirty little bastard I like to kill, I like to maim Yes, I'm insane, but it's okay 'cause I can change It's not my fault that I'm so evil It's society Society You see, my parents were sometimes abusive And it made a prick of me But I can change, I can change What if you remain a sandy little butthole?",South.csv,2698338771
758,758,1163_1164_1165_1166,"00:55:41,708","00:56:13,697","Satan, don't be such a twit Mother Teresa won't have shit on me Just watch Just watch me change Here I go I'm changing You see, I've really matured.",South.csv,2698338771
759,759,1167,"00:56:13,781","00:56:15,824",- Oh! All right. - All right!,South.csv,2698338771
760,760,1168,"00:56:15,909","00:56:19,161",- Come on. We have to hurry. - I love you.,South.csv,2698338772
761,761,1169_1170_1171,"00:56:22,957","00:56:27,461","Ladies and gentlemen of the American Army, welcome to the USO show!",South.csv,2698338772
762,762,1172_1173,"00:56:28,630","00:56:35,886","Get ready for loads of entertainment and fabulous celebrities, followed immediately by the nasty execution of Terrance and Phillip!",South.csv,2698338772
763,763,1174_1175,"00:56:40,892","00:56:44,519",This is the USO show where those military bitches intend to kill Terrance and Phillip.,South.csv,2698338772
764,764,1176,"00:56:44,604","00:56:46,396","- Oh, my God! - God?",South.csv,2698338772
765,765,1177,"00:56:46,481","00:56:48,190",He is the biggest bitch of them all.,South.csv,2698338772
766,766,1178,"00:56:48,274","00:56:52,027",We have to hurry. We rendezvous with the other kids at 10:00.,South.csv,2698338772
767,767,1179_1180,"00:56:52,487","00:56:55,906","You realize that by doing this, we could be grounded for two, perhaps even three weeks.",South.csv,2698338772
768,768,1181,"00:56:55,990","00:56:58,367",- We're willing to take that risk. - Then let's go.,South.csv,2698338772
769,769,1182_1183,"00:56:58,451","00:57:04,164","And now, here are your hosts for the evening, Sheila Broflovski and Big Gay Al!",South.csv,2698338772
770,770,1184,"00:57:06,834","00:57:09,711","Al, tonight is a very special night, do you know why?",South.csv,2698338772
771,771,1185,"00:57:09,796","00:57:11,672",Ooh! They're having a sale at Merv's?,South.csv,2698338772
772,772,1186,"00:57:12,840","00:57:16,260","No, because we're going to abolish Canadian smut!",South.csv,2698338772
773,773,1187,"00:57:16,344","00:57:19,429","That's right, Sheila! Bring out the condemned!",South.csv,2698338772
774,774,1188,"00:57:23,643","00:57:26,770",Today is a great day for democracy!,South.csv,2698338772
775,775,1189_1190,"00:57:29,023","00:57:33,151","Phillip, this is worse than that night I fell asleep and you put your dick in my mouth and took a picture!",South.csv,2698338772
776,776,1191,"00:57:33,236","00:57:34,778","I know, Terrance. I know.",South.csv,2698338772
777,777,1192_1193,"00:57:34,862","00:57:41,952","Well, Sheila, while you're getting set up over there, let's bring out our first act, Yippie the back-flipping dog!",South.csv,2698338772
778,778,1194,"00:57:54,382","00:57:56,883",Be careful not to touch this wire.,South.csv,2698338772
779,779,1195_1196_1197,"00:57:57,510","00:58:09,730","Motherfucker... Fuck... Shit, the USO show has started! We are running out of time!",South.csv,2698338772
780,780,1198,"00:58:09,814","00:58:11,148",Do you see Terrance and Phillip?,South.csv,2698338773
781,781,1199,"00:58:11,232","00:58:13,734","Yes, but they are heavily guarded.",South.csv,2698338773
782,782,1200,"00:58:13,818","00:58:15,694",We have to dig from here so as not to be seen.,South.csv,2698338773
783,783,1201,"00:58:15,778","00:58:16,862","Come on, bitches.",South.csv,2698338773
784,784,1202,"00:58:18,656","00:58:20,699","Hey, Mole, do you know where the clitoris is?",South.csv,2698338773
785,785,1203,"00:58:20,783","00:58:21,908",- The what? - The clitoris.,South.csv,2698338773
786,786,1204,"00:58:21,993","00:58:24,536",I have to find the clitoris so I can get this Wendy girl to like me again.,South.csv,2698338773
787,787,1205,"00:58:24,620","00:58:26,330",You need to stop thinking with your dick!,South.csv,2698338773
788,788,1206_1207,"00:58:26,414","00:58:28,999",You have to be on your toes because I am not going to be grounded again!,South.csv,2698338773
789,789,1208,"00:58:29,083","00:58:30,751",Not for you. Not for anybody.,South.csv,2698338773
790,790,1209_1210_1211_1212_1213,"00:58:31,169","00:58:44,306","Men, when you're out there in the battlefield and you're looking into the beady eyes of a Canadian as he charges you with his hockey stick or whatever he has and people are dying all around you, just remember what the M. P.A.A. says.",South.csv,2698338773
791,791,1214_1215_1216,"00:58:44,390","00:58:52,898","""Horrific, deplorable violence is okay, ""as long as people don't say any naughty words!"" That is what this war is all about!",South.csv,2698338773
792,792,1217_1218_1219,"00:58:54,567","00:59:02,532","What? Shit! Move, move!",South.csv,2698338773
793,793,1220,"00:59:03,785","00:59:07,287",Okay. We will split up here. Let's synchronize watches.,South.csv,2698338773
794,794,1221,"00:59:07,705","00:59:09,539",- We don't have watches. - You don't have watches?,South.csv,2698338773
795,795,1222,"00:59:09,624","00:59:10,707","Dude, you didn't say anything about watches!",South.csv,2698338773
796,796,1223,"00:59:10,792","00:59:11,917","What do you think this is, kid?",South.csv,2698338773
797,797,1224_1225,"00:59:12,001","00:59:15,504","TV kiddie-hour where we all sit around and lick Barney the dinosaur's fucking pussy, huh?",South.csv,2698338773
798,798,1226,"00:59:15,588","00:59:17,589","This is real life, with consequences you take to the grave!",South.csv,2698338773
799,799,1227,"00:59:17,673","00:59:20,467","- Dude, we don't have watches. - Shit! Did you bring the mirror?",South.csv,2698338773
800,800,1228,"00:59:20,551","00:59:21,551",- Got it! - And the rope?,South.csv,2698338774
801,801,1229,"00:59:21,636","00:59:23,261",- Check. - And the buttfor?,South.csv,2698338774
802,802,1230,"00:59:23,346","00:59:26,056","- What's a buttfor? - For pooping, silly.",South.csv,2698338774
803,803,1231_1232,"00:59:28,059","00:59:31,770","Now, listen carefully. I will dig under the stage, and with that bedrock, I will need more time.",South.csv,2698338774
804,804,1233,"00:59:31,854","00:59:34,564","Stan and Kyle, get near that stage and stall the show any way you can.",South.csv,2698338774
805,805,1234_1235,"00:59:34,649","00:59:37,776",Do whatever it takes to keep that show going - until I get to the prisoners. - Okay.,South.csv,2698338774
806,806,1236,"00:59:37,860","00:59:39,778","Cartman, over there is the electrical box.",South.csv,2698338774
807,807,1237_1238_1239,"00:59:39,862","00:59:45,325",You must sneak over there and shut it off before I return with Terrance and Phillip or the alarms will sound and I will be attacked by guard dogs.,South.csv,2698338774
808,808,1240,"00:59:45,410","00:59:46,660",- Got it? - Okay.,South.csv,2698338774
809,809,1241,"00:59:46,744","00:59:49,204",You must shut off the alarms! I fucking hate guard dogs!,South.csv,2698338774
810,810,1242,"00:59:49,288","00:59:50,664","I heard you the first time, you British piece of shit.",South.csv,2698338774
811,811,1243,"00:59:51,833","00:59:54,584","If anything goes wrong, make a sound like a dying giraffe.",South.csv,2698338774
812,812,1244,"00:59:54,669","00:59:56,503",What's a dying giraffe sound like?,South.csv,2698338774
813,813,1245,"01:00:00,049","01:00:01,341",- Okay. - Let's go.,South.csv,2698338774
814,814,1246,"01:00:01,426","01:00:03,009","- Be careful, dude. - Careful?",South.csv,2698338774
815,815,1247_1248,"01:00:03,094","01:00:08,682",Was my mother careful when she stabbed me in the heart with a clothes hanger while I was still in the womb?,South.csv,2698338774
816,816,1249,"01:00:12,437","01:00:14,271","Damn, dude. That kid is fucked up.",South.csv,2698338774
817,817,1250,"01:00:14,355","01:00:18,150","- How are those chairs coming, Sheila? - Al, we're minutes away.",South.csv,2698338774
818,818,1251_1252,"01:00:18,234","01:00:25,991","Super! In the meantime, here's pint-size pixie and darling of the indie movie scene, Winona Ryder!",South.csv,2698338774
819,819,1253,"01:00:26,200","01:00:27,200","Hi, guys.",South.csv,2698338774
820,820,1254,"01:00:28,369","01:00:30,162",I'm super psyched to be here today.,South.csv,2698338775
821,821,1255,"01:00:30,246","01:00:33,540",What you're doing for our country is so cool.,South.csv,2698338775
822,822,1256,"01:00:34,083","01:00:38,253","I mean war, man. Wow. War, you know?",South.csv,2698338775
823,823,1257_1258,"01:00:38,629","01:00:44,759","Wow. Okay! And now for your enjoyment, here's my famous ping-pong ball trick!",South.csv,2698338775
824,824,1259,"01:00:53,186","01:00:54,394","Oh, my!",South.csv,2698338775
825,825,1260,"01:00:55,188","01:00:56,938","""Shut off the power, Cartman.",South.csv,2698338775
826,826,1261_1262,"01:00:57,023","01:01:01,151","""This is very important, Cartman."" Dude, did you hear what Winona Ryder's doing?",South.csv,2698338775
827,827,1263,"01:01:01,235","01:01:03,028",We can't miss this.,South.csv,2698338775
828,828,1264,"01:01:06,574","01:01:08,408","There, I didn't miss one!",South.csv,2698338775
829,829,1265,"01:01:08,493","01:01:10,785",That's my ping-pong ball trick!,South.csv,2698338775
830,830,1266_1267,"01:01:14,832","01:01:19,669","Well, that's all the acts we have for you tonight, so let's just get on with the execution!",South.csv,2698338775
831,831,1268,"01:01:20,880","01:01:23,507","- Oh, no. We have to stall him. - More! More!",South.csv,2698338775
832,832,1269,"01:01:23,591","01:01:25,050","Yeah, more!",South.csv,2698338775
833,833,1270,"01:01:25,134","01:01:28,011",You big sillies! You want to see more of me?,South.csv,2698338775
834,834,1271,"01:01:28,095","01:01:30,347",Yeah! Big Gay Al! Big Gay Al!,South.csv,2698338775
835,835,1272,"01:01:30,431","01:01:32,474",Big Gay Al! Big Gay Al!,South.csv,2698338775
836,836,1273,"01:01:32,558","01:01:36,019","Well, I do have a little song I wrote about the war.",South.csv,2698338775
837,837,1274,"01:01:36,103","01:01:37,854",But we haven't rehearsed.,South.csv,2698338775
838,838,1275,"01:01:37,939","01:01:39,940","- Sing it! - Yeah, sing it!",South.csv,2698338775
839,839,1276,"01:01:40,024","01:01:42,859",- Oh! I can't. - Sing the fucking song!,South.csv,2698338775
840,840,1277,"01:01:42,944","01:01:45,695","Well, all right, if you insist, I'll sing my song.",South.csv,2698338776
841,841,1278,"01:01:45,780","01:01:48,240",I believe it goes a little bit like this.,South.csv,2698338776
842,842,1279_1280_1281_1282,"01:01:50,451","01:02:07,092","Bombs are flying People are dying Children are crying Politicians are lying, too Cancer is killing Texaco's spilling The whole world's gone to hell But how are you?",South.csv,2698338776
843,843,1283_1284_1285_1286,"01:02:07,677","01:02:22,315","I'm super, thanks for asking All things considered I couldn't be better, I must say I'm feeling super No, nothing bugs me Everything is super when you're... Don't you think I look cute in this hat?",South.csv,2698338776
844,844,1287_1288_1289_1290_1291_1292_1293_1294,"01:02:23,442","01:02:49,134","I'm so sorry, Mr. Cripple But I just can't feel too bad for you right now Because I'm feeling so insanely super That even the fact that you can't walk can't bring me down He's super, thanks for asking All things considered he couldn't be better, he must say I'm super No, nothing bugs me Everything is super when you're... Don't you think I look cute in this hat?",South.csv,2698338776
845,845,1295_1296_1297_1298_1299_1300_1301,"01:02:49,218","01:03:02,272","These little pants this matching tie that I got at Merv's I'm super In the barracks and the trenches as well - Stick 'em up! - Big Gay Al says - ""Do ask, do tell"" - Skittles Yes, he's super and he's proud to be gay Okay?",South.csv,2698338776
846,846,1302_1303,"01:03:02,356","01:03:11,406",Everything is super when you're gay when you're gay!,South.csv,2698338776
847,847,1304,"01:03:13,075","01:03:14,576",Again! Again!,South.csv,2698338776
848,848,1305,"01:03:23,127","01:03:24,419",Who's there?,South.csv,2698338776
849,849,1306,"01:03:25,838","01:03:27,047",Son of a gun! Heck!,South.csv,2698338776
850,850,1307,"01:03:28,507","01:03:29,466",They're coming?,South.csv,2698338776
851,851,1308,"01:03:30,718","01:03:32,177",But our moms won't listen to us!,South.csv,2698338776
852,852,1309_1310,"01:03:38,684","01:03:44,230","Okay, everybody, just wanna take a minute here to thank all our wonderful sponsors we had tonight on this USO show.",South.csv,2698338776
853,853,1311,"01:03:44,315","01:03:45,482",- He's almost got them. - Shh!,South.csv,2698338776
854,854,1312,"01:03:45,566","01:03:46,608",We are here to rescue you.,South.csv,2698338776
855,855,1313,"01:03:46,692","01:03:48,526","After I release you, follow me through the tunnel.",South.csv,2698338776
856,856,1314,"01:03:48,611","01:03:49,944","- You guys! Seriously! - What, Cartman?",South.csv,2698338776
857,857,1315,"01:03:50,029","01:03:51,321",Kenny! I saw Kenny again!,South.csv,2698338776
858,858,1316,"01:03:51,405","01:03:53,907","Did you shut the alarm off, Cartman?",South.csv,2698338776
859,859,1317_1318,"01:03:54,200","01:03:57,494",Cartman? - Whoops! - Oh! Shit!,South.csv,2698338776
860,860,1319,"01:03:59,580","01:04:02,207","Hey, did you hear that? Sounds like a giraffe is dying over there.",South.csv,2698338777
861,861,1320,"01:04:03,417","01:04:05,001",- Shit! - A spy!,South.csv,2698338777
862,862,1321,"01:04:05,086","01:04:06,086",Get him!,South.csv,2698338777
863,863,1322,"01:04:07,254","01:04:08,838",Shit! Shit!,South.csv,2698338777
864,864,1323,"01:04:09,965","01:04:11,174","Oh, no!",South.csv,2698338777
865,865,1324,"01:04:12,426","01:04:14,177","Come on, Mole, come on!",South.csv,2698338777
866,866,1325,"01:04:14,261","01:04:17,263",Shit! Shit! Fucking guard dogs! Shit!,South.csv,2698338777
867,867,1326,"01:04:17,765","01:04:19,224","The alarms, they went off.",South.csv,2698338777
868,868,1327,"01:04:19,308","01:04:20,725","Yeah, that was my bad. Sorry.",South.csv,2698338777
869,869,1328,"01:04:20,810","01:04:23,728",Hold me. It's so very cold.,South.csv,2698338777
870,870,1329,"01:04:23,813","01:04:25,689",There is no hope now. You must get out of here.,South.csv,2698338777
871,871,1330,"01:04:25,773","01:04:27,899","- We can't leave without you! - It's okay, I'm done for.",South.csv,2698338777
872,872,1331,"01:04:27,983","01:04:30,402","No, we can't leave without you! We don't know where the hell we are!",South.csv,2698338777
873,873,1332,"01:04:30,486","01:04:32,696","Where is your God when you need him, huh?",South.csv,2698338777
874,874,1333,"01:04:32,780","01:04:35,031","Where is your beautiful, merciful faggot now?",South.csv,2698338777
875,875,1334,"01:04:36,200","01:04:39,160","Here I come, God. Here I come, you fucking rat.",South.csv,2698338777
876,876,1335_1336_1337_1338,"01:04:39,245","01:04:48,169","Now the light, she fades And darkness settles in But I will find strength No, Mole. Hang on.",South.csv,2698338777
877,877,1339_1340,"01:04:48,254","01:04:51,172",I will find pride within We'll get you home.,South.csv,2698338777
878,878,1341_1342,"01:04:51,257","01:04:54,008",Because although I die I can't face my mother.,South.csv,2698338777
879,879,1343_1344,"01:04:54,093","01:04:57,137",Our freedom will be won Not alone.,South.csv,2698338777
880,880,1345_1346_1347,"01:04:57,221","01:05:16,948",Though I die La R sistance lives on Shit!,South.csv,2698338778
881,881,1348_1349,"01:05:17,032","01:05:21,578","Okay, folks, here it is, the moment we've all been waiting for, the execution!",South.csv,2698338778
882,882,1350,"01:05:26,542","01:05:28,168",The day is ours!,South.csv,2698338778
883,883,1351,"01:05:29,712","01:05:30,712","Oh, no, dude, it's happening!",South.csv,2698338778
884,884,1352,"01:05:30,796","01:05:32,422",We have to tell them about Saddam Hussein and Satan!,South.csv,2698338778
885,885,1353,"01:05:32,506","01:05:34,132","No way, dude! My mom can't see me here!",South.csv,2698338778
886,886,1354,"01:05:34,216","01:05:36,468","Kyle, you have to stand up to your mother! Come on!",South.csv,2698338778
887,887,1355,"01:05:36,552","01:05:39,554","Gentlemen, do you have any last words?",South.csv,2698338778
888,888,1356,"01:05:39,638","01:05:41,890",Last words? Let's see. How's aboot...,South.csv,2698338778
889,889,1357,"01:05:41,974","01:05:44,601",Get me the fuck out of this chair! How's that for last words?,South.csv,2698338778
890,890,1358,"01:05:44,685","01:05:47,479","All right, anonymous, ready the switch.",South.csv,2698338778
891,891,1359,"01:05:48,939","01:05:50,523",- Wait! - Stanley!,South.csv,2698338778
892,892,1360,"01:05:50,608","01:05:52,192",- Eric! - Kyle!,South.csv,2698338778
893,893,1361,"01:05:53,360","01:05:56,029","- Go on, dude, tell her. - I can't.",South.csv,2698338778
894,894,1362,"01:05:56,781","01:05:57,989",You can't kill Terrance and Phillip.,South.csv,2698338778
895,895,1363,"01:05:58,073","01:06:02,535","If they die, Satan and Saddam Hussein are gonna come take over the world!",South.csv,2698338778
896,896,1364,"01:06:06,415","01:06:08,541","Throw the switch, Mr. Garrison.",South.csv,2698338778
897,897,1365,"01:06:08,626","01:06:11,127","Hey, I'm supposed to be anonymous.",South.csv,2698338778
898,898,1366,"01:06:12,505","01:06:14,130","Goodbye, bastards!",South.csv,2698338778
899,899,1367_1368,"01:06:14,215","01:06:25,975",No! The Canadians are attacking! Run for your lives!,South.csv,2698338778
900,900,1369,"01:06:26,477","01:06:29,145",Come on. We have to shut off the power!,South.csv,2698338779
901,901,1370,"01:06:29,230","01:06:30,271",Ow! Fuck!,South.csv,2698338779
902,902,1371,"01:06:32,733","01:06:35,235","Hey, some little fat kid saved us!",South.csv,2698338779
903,903,1372,"01:06:40,741","01:06:41,825","Terrance and Phillip, wait!",South.csv,2698338779
904,904,1373,"01:06:41,909","01:06:44,744",We have to get you to the rendezvous point!,South.csv,2698338779
905,905,1374,"01:06:47,748","01:06:49,123","Ned, behind you!",South.csv,2698338779
906,906,1375,"01:07:07,685","01:07:10,228",Be not afraid.,South.csv,2698338779
907,907,1376,"01:07:10,312","01:07:11,396","Oh, my God!",South.csv,2698338779
908,908,1377,"01:07:11,480","01:07:14,983",- Behold my glory. - What are you?,South.csv,2698338779
909,909,1378,"01:07:15,067","01:07:16,818",I am the clitoris.,South.csv,2698338779
910,910,1379,"01:07:17,152","01:07:19,737",The clitoris? I did it! I found the clitoris!,South.csv,2698338779
911,911,1380_1381,"01:07:19,822","01:07:24,367","Stan, you must not let Terrance and Phillip's blood be spilled on the ground.",South.csv,2698338779
912,912,1382,"01:07:24,451","01:07:26,369",Wait! You're supposed to tell me how to get Wendy to like me.,South.csv,2698338779
913,913,1383,"01:07:26,453","01:07:28,538",There are more important matters right now.,South.csv,2698338779
914,914,1384_1385,"01:07:28,622","01:07:32,333","No way, dude! I looked all over for you and now you have to tell me how to get Wendy to like me!",South.csv,2698338779
915,915,1386,"01:07:32,418","01:07:35,169","Dude, you just have to have confidence in yourself.",South.csv,2698338779
916,916,1387,"01:07:35,254","01:07:37,839",Believe in yourself and others will believe in you.,South.csv,2698338779
917,917,1388,"01:07:37,923","01:07:40,884","Chicks love confidence. Now go, hurry!",South.csv,2698338779
918,918,1389,"01:07:40,968","01:07:42,468",The clitoris has spoken.,South.csv,2698338779
919,919,1390,"01:07:42,553","01:07:45,054","Stan! Stan, are you okay?",South.csv,2698338779
920,920,1391,"01:07:45,139","01:07:46,514",I see you failed in your mission.,South.csv,2698338780
921,921,1392,"01:07:46,599","01:07:49,726",I should not have sent a boy to do a man's job.,South.csv,2698338780
922,922,1393,"01:07:50,269","01:07:53,479","Come on, everyone, we've got precious little time.",South.csv,2698338780
923,923,1394,"01:07:56,358","01:07:58,651","Die, Canadian, m'kay?",South.csv,2698338780
924,924,1395,"01:08:01,864","01:08:04,866",- Did you hear that Terrance? I farted. - You did? Just now?,South.csv,2698338780
925,925,1396,"01:08:06,744","01:08:07,785",Terrance and Phillip!,South.csv,2698338780
926,926,1397,"01:08:07,870","01:08:09,662",We have to get them to the rendezvous point!,South.csv,2698338780
927,927,1398,"01:08:09,747","01:08:11,039","Hey, it's Mr. Garrison!",South.csv,2698338780
928,928,1399,"01:08:11,123","01:08:14,292","Children, take Mr. Hat.",South.csv,2698338780
929,929,1400,"01:08:14,376","01:08:16,586","Please, get him out of here.",South.csv,2698338780
930,930,1401,"01:08:17,171","01:08:20,840",Holy shit! This V-Chip is getting all screwy!,South.csv,2698338780
931,931,1402,"01:08:20,925","01:08:22,842",Take cover in the trench!,South.csv,2698338780
932,932,1403_1404,"01:08:22,927","01:08:27,305","All right, men! Human Shield up front, then Operation Get Behind the Darkies.",South.csv,2698338780
933,933,1405,"01:08:27,389","01:08:31,309","Remember, Human Shield, protect our tanks and planes, too!",South.csv,2698338780
934,934,1406,"01:08:35,356","01:08:36,940",Holy mother of Jehoshaphat!,South.csv,2698338780
935,935,1407,"01:08:37,024","01:08:37,982",Fire on my command!,South.csv,2698338780
936,936,1408,"01:08:38,067","01:08:40,818","All right, squad, just like I told you.",South.csv,2698338780
937,937,1409,"01:08:41,570","01:08:44,113","One, two...",South.csv,2698338780
938,938,1410,"01:08:44,198","01:08:46,074",Yousa people gonna die?,South.csv,2698338780
939,939,1411,"01:08:46,158","01:08:47,700",- Fire! - ...three!,South.csv,2698338780
940,940,1412,"01:08:48,535","01:08:49,744",What in the...,South.csv,2698338781
941,941,1413,"01:08:50,621","01:08:54,040","- Great plan, Chef! - Operation Human Shield, my ass!",South.csv,2698338781
942,942,1414,"01:08:56,543","01:08:58,962","My God, this is terrible!",South.csv,2698338781
943,943,1415,"01:08:59,046","01:09:00,755",This is what we wanted!,South.csv,2698338781
944,944,1416,"01:09:00,881","01:09:05,134",We wanted our children to be brought up in a smut-free environment!,South.csv,2698338781
945,945,1417,"01:09:05,219","01:09:07,428",But we didn't want this!,South.csv,2698338781
946,946,1418,"01:09:07,513","01:09:09,305",Where are you going?,South.csv,2698338781
947,947,1419,"01:09:09,390","01:09:11,099",We're going to find our boys!,South.csv,2698338781
948,948,1420,"01:09:11,183","01:09:14,644","For God's sake, Sheila, we're going to get them killed!",South.csv,2698338781
949,949,1421_1422,"01:09:20,526","01:09:25,071","Kyle, all those times I said you were a big, dumb Jew, I didn't mean it. You're not a Jew.",South.csv,2698338781
950,950,1423,"01:09:26,240","01:09:28,491","Yes, I am! I am a Jew, Cartman!",South.csv,2698338781
951,951,1424,"01:09:28,575","01:09:31,327","No, no, Kyle, don't be so hard on yourself.",South.csv,2698338781
952,952,1425,"01:09:31,412","01:09:33,663",What the hell am I still holding this for?,South.csv,2698338781
953,953,1426,"01:09:33,747","01:09:35,957",Mr. Hat! No!,South.csv,2698338781
954,954,1427,"01:09:36,041","01:09:38,876","Fuck this, dude. I'm getting out of here before I get in really big trouble.",South.csv,2698338781
955,955,1428,"01:09:38,961","01:09:40,920",- I heard that. - Stan!,South.csv,2698338781
956,956,1429_1430,"01:09:41,005","01:09:44,007","Dude, I found the clitoris, so now I think I can get Wendy to like me again.",South.csv,2698338781
957,957,1431,"01:09:44,091","01:09:45,299","Oh! That's swell, Stan.",South.csv,2698338781
958,958,1432,"01:09:45,384","01:09:46,884","Yeah, I guess all's well that ends well, huh?",South.csv,2698338781
959,959,1433,"01:09:46,969","01:09:48,553","We can go home now, you dipshit!",South.csv,2698338781
960,960,1434_1435,"01:09:48,637","01:09:51,347",Ow! - What's wrong with this thing? - Come on.,South.csv,2698338782
961,961,1436,"01:09:51,432","01:09:55,101",We can't let Terrance and Phillip die or else the whole world's gonna end!,South.csv,2698338782
962,962,1437,"01:09:56,437","01:09:58,521","- Terrance, look! - There they are!",South.csv,2698338782
963,963,1438,"01:09:58,605","01:10:00,356","Oh! Phillip, we're done for!",South.csv,2698338782
964,964,1439,"01:10:00,441","01:10:02,525","All right, men, fire!",South.csv,2698338782
965,965,1440,"01:10:02,609","01:10:03,568","Goodbye, Terrance.",South.csv,2698338782
966,966,1441,"01:10:08,824","01:10:11,034",- What is this? - Don't shoot!,South.csv,2698338782
967,967,1442,"01:10:11,493","01:10:14,954","I'll take care of this. Kids, get out of the way now!",South.csv,2698338782
968,968,1443,"01:10:20,461","01:10:23,713","- Kyle! - I'm not gonna let you kill them, Mom!",South.csv,2698338782
969,969,1444,"01:10:23,797","01:10:25,006",What? What? What?,South.csv,2698338782
970,970,1445,"01:10:25,090","01:10:26,674",I'm not moving!,South.csv,2698338782
971,971,1446,"01:10:29,136","01:10:30,261","Stand down, children.",South.csv,2698338782
