number_of_dialog,start_time,end_time,dialog
1049,"01:12:07,500","01:12:10,794",-What does it feel like to kill a man? -[BUTCH SNIFFS]
1050,"01:12:11,879","01:12:13,797",I'll tell you what.
1051,"01:12:13,881","01:12:17,843",Give me one of them cigarettes you got up there and I'll tell you all about it.
1052,"01:12:35,528","01:12:38,780","So, Esmarelda..."
1053,"01:12:40,116","01:12:43,493",Villa Lobosâ€” is that Mexican?
1054,"01:12:43,578","01:12:46,788","The name is Spanish, but I am Colombian."
1055,"01:12:46,873","01:12:50,125","-That's some handle you got there, honey. -Thank you."
1056,"01:12:50,209","01:12:52,169",And what is your name?
1057,"01:12:52,853","01:12:54,264",Butch.
1058,"01:12:54,600","01:13:01,303","-Butch. What does it mean? -I'm an American, honey. Our names don't mean shit."
1059,"01:13:01,387","01:13:04,014","So, moving right along,"
1060,"01:13:04,098","01:13:06,016","Esmarelda,"
1061,"01:13:06,100","01:13:08,351",what is it you want to know?
1062,"01:13:08,477","01:13:13,356",-I want to know what it feels like to kill a man. <i>-I couldn't tell ya.</i>
1063,"01:13:19,238","01:13:23,658",I didn't know he was dead 'til you told me he was dead.
1064,"01:13:23,743","01:13:28,330","Now that I know he's dead, you wanna know how I feel about it?"
1065,"01:13:32,084","01:13:35,503",I don't feel the least bit bad about it.
1066,"01:13:46,515","01:13:48,892",What the fuck'd I tell ya? Huh?
1067,"01:13:48,976","01:13:52,896","As soon as the word got out the fix was in, man, the odds went through the roof."
1068,"01:13:52,980","01:13:55,190",I know. I know. Unbelievable.
1069,"01:13:55,274","01:13:58,693","Hey, fuck him, Scotty. If he was a better boxer, he'd still be alive."
1070,"01:13:58,778","01:14:00,695","If he never laced up his gloves,"
1071,"01:14:00,780","01:14:03,198","which he never shoulda done in the first fuckin' place, he'd still be alive."
1072,"01:14:03,282","01:14:05,200","[HAWKS, SPITS]"
1073,"01:14:05,284","01:14:08,870","Yeah, well, who gives a fuck? It's over now."
1074,"01:14:08,955","01:14:11,873","Yeah, well, enough about the poor, unfortunate Mr. Floyd."
1075,"01:14:11,958","01:14:15,627",Let's talk about the rich and prosperous Mr. Butch.
1076,"01:14:15,711","01:14:18,630",How many bookies did you lay it around on?
1077,"01:14:18,714","01:14:21,132",All eight? How long to collect?
1078,"01:14:22,802","01:14:25,720","So you'll have it all by tomorrow night? No, I understand."
1079,"01:14:25,805","01:14:28,932","A few stragglers aside. Oh, fuck, Scotty, that is good news."
1080,"01:14:29,016","01:14:31,226","That is great news, man."
1081,"01:14:31,310","01:14:35,522","Yeah. Mm-hmm. No, me and Fabienne are gonna leave in the morning."
1082,"01:14:35,606","01:14:38,858",It'll probably take us a couple days to get down to Knoxville.
1083,"01:14:38,943","01:14:40,860","Okay, my brother."
1084,"01:14:40,945","01:14:42,904",[LAUGHING] You're right.
1085,"01:14:42,989","01:14:45,282",You're goddamn right.
1086,"01:14:45,366","01:14:48,868","All right, Scotty, next time I see you, it'll be on Tennessee time."
1087,"01:14:48,953","01:14:51,204","Cool, brother."
1088,"01:15:06,470","01:15:08,888",$45.60.
1089,"01:15:12,476","01:15:14,394","And, uh,"
1090,"01:15:14,478","01:15:17,731",here's a little something for the effort. Now...
1091,"01:15:17,815","01:15:21,776","if anybody asks you who your fare was tonight, what are you gonna say?"
1092,"01:15:21,861","01:15:23,778",The truth.
1093,"01:15:23,863","01:15:27,365","Three well-dressed, slightly toasted Mexicans."
1094,"01:15:29,243","01:15:31,619","Bonsoir, Esmarelda Villa Lobos."
1095,"01:15:31,704","01:15:34,247","Buenas noches, Butch."
1096,"01:15:45,384","01:15:47,260",Whew.
1097,"01:15:48,679","01:15:50,638",Keep the light off.
1098,"01:15:50,723","01:15:53,641","<i>-Is that better, sugar pop?</i> -Oui."
1099,"01:15:53,726","01:15:56,686",<i>-[SIREN WAILING IN DISTANCE] -[DOG BARKING]</i>
1100,"01:15:58,147","01:16:00,065",<i>Hard day at the office?</i>
1101,"01:16:00,149","01:16:02,067",Pretty hard.
1102,"01:16:02,151","01:16:04,361",Got in a fight.
1103,"01:16:04,445","01:16:06,613",Poor baby.
1104,"01:16:06,697","01:16:09,240",Can you make spoons?
1105,"01:16:09,325","01:16:12,202",You know what? I was thinkin' about takin' a shower.
1106,"01:16:12,328","01:16:16,247",-I'm stinkin' like a dog over here. -I like the way you stink.
1107,"01:16:16,332","01:16:18,750",Let me take this jacket off.
1108,"01:16:20,920","01:16:24,464",-I was looking at myself in the mirror. -Uh-huh.
1109,"01:16:24,548","01:16:26,466",I wish I had a pot.
1110,"01:16:28,260","01:16:32,180",You were looking at yourself in the mirror and you wish you had some pot?
1111,"01:16:32,264","01:16:35,183",A pot. [GIGGLES] A pot belly.
1112,"01:16:35,267","01:16:37,394",Pot bellies are sexy.
1113,"01:16:37,478","01:16:39,771","Well, you should be happyâ€” [GRUNTS]"
1114,"01:16:39,855","01:16:41,773",'cause you have one.
1115,"01:16:41,857","01:16:45,318","Shut up, fatso. I don't have a pot."
1116,"01:16:45,403","01:16:49,239","I have a bit of a tummy, like Madonna when she did ""Lucky Star."""
1117,"01:16:49,323","01:16:51,241",It's not the same thing.
1118,"01:16:51,325","01:16:55,245",I didn't know there was such a difference between a pot belly and a tummy.
1119,"01:16:55,329","01:16:57,247",The difference is huge.
1120,"01:16:57,331","01:17:00,750",[KISSING] Would you like it if I had a pot belly?
1121,"01:17:00,835","01:17:02,752",No.
1122,"01:17:02,837","01:17:07,257",Pot bellies make a man look either oafish or like a gorilla.
1123,"01:17:07,341","01:17:10,427",But on a woman a pot belly's very sexy.
1124,"01:17:10,511","01:17:15,932","The rest of you is normalâ€” normal face, normal legs, normal hips, normal assâ€”"
1125,"01:17:16,016","01:17:20,061","but with a big, perfectly round pot belly."
1126,"01:17:20,146","01:17:23,064","If I had one, I'd wear a T-shirt two sizes too small..."
1127,"01:17:23,149","01:17:25,066",to accentuate it.
1128,"01:17:25,151","01:17:27,569",You think men would find that attractive?
1129,"01:17:27,653","01:17:30,822",I don't give a damn what men find attractive.
1130,"01:17:30,906","01:17:34,367",It's unfortunate what we find pleasing to the touch and pleasing to the eye...
1131,"01:17:34,452","01:17:36,369",is seldom the same.
1132,"01:17:37,663","01:17:39,706",[SIGHS]
1133,"01:17:39,790","01:17:43,334","If you had a pot belly, I would punch you in it."
1134,"01:17:43,461","01:17:46,379",-You'd punch me in the belly? -Right in the belly.
1135,"01:17:46,464","01:17:48,339",Ohh! I'd smother you!
1136,"01:17:48,466","01:17:52,385",-I'd drop it right on your face 'til you couldn't breathe! -[LAUGHING]
1137,"01:17:52,470","01:17:54,387",-You'd do that? -Yeah.
1138,"01:17:54,472","01:17:56,389",-Promise? -Yeah.
1139,"01:17:56,474","01:17:58,850",[MOANING SOFTLY]
1140,"01:17:59,935","01:18:01,853",-Mmm. Mmm. -Mmm.
1141,"01:18:01,937","01:18:04,022","[MOANING, LAUGHING]"
1142,"01:18:04,106","01:18:06,524",Oh. [INHALING]
1143,"01:18:06,609","01:18:08,526",[GRUNTING]
1144,"01:18:09,987","01:18:11,863",Did you get everything?
1145,"01:18:11,989","01:18:14,949","-Yes, I did. <i>-Good job, Sugar Pop.</i>"
1146,"01:18:15,034","01:18:16,910",Did everything go as planned?
1147,"01:18:17,036","01:18:19,787",-You didn't listen to theâ€” Ow! <i>-[GIGGLES]<i/>
1148,"01:18:19,872","01:18:21,748",You didn't listen to the radio?
1149,"01:18:21,832","01:18:25,126",I never listen to your fights. Were you the winner?
1150,"01:18:25,211","01:18:27,462","I won, all right."
1151,"01:18:27,588","01:18:30,548",<i>-Are you still retiring?</i> -Sure am.
1152,"01:18:30,633","01:18:33,009",So it all worked out in the finish.
1153,"01:18:34,428","01:18:37,847","We're not at the finish yet, baby."
1154,"01:18:37,932","01:18:40,433",[MOANING]
1155,"01:18:45,814","01:18:48,691","We're in a lot of danger, aren't we?"
1156,"01:18:50,236","01:18:53,196","If they find us, they'll kill us, won't they?"
1157,"01:18:55,241","01:18:58,201","But they won't find us, will they?"
1158,"01:19:01,080","01:19:04,040",Do you still want me to go with you?
1159,"01:19:05,584","01:19:09,254",I don't want to be a burden or a nuisance. It'sâ€”
1160,"01:19:11,507","01:19:14,425",[MOANS]
1161,"01:19:15,886","01:19:18,179",Say it.
1162,"01:19:18,305","01:19:20,890","-[MOANS] -Fabienne,"
1163,"01:19:20,975","01:19:24,102",I want you to be with me.
1164,"01:19:24,186","01:19:27,188",-Forever? -Forever and ever.
1165,"01:19:29,316","01:19:31,276",Do you love me?
1166,"01:19:31,360","01:19:33,361","Very, very much."
1167,"01:19:33,445","01:19:36,364",[MOANING]
1168,"01:19:39,076","01:19:41,619",-Butch. -Yes?
1169,"01:19:43,080","01:19:45,665",Will you give me oral pleasure?
1170,"01:19:47,167","01:19:49,127",Will you kiss it?
1171,"01:19:51,046","01:19:53,214",But you first.
1172,"01:19:53,299","01:19:56,134",-Okay. -Okay.
1173,"01:19:56,218","01:19:58,136",[MOANS]
1174,"01:20:06,353","01:20:08,646",Butch.
1175,"01:20:08,731","01:20:12,150",Mon amour. L'aventure commence.
1176,"01:20:13,819","01:20:15,778",[MOANING CONTINUES]
1177,"01:20:20,826","01:20:23,786",-[SHOWER WATER RUNNING] -[BUTCH GRUNTING]
1178,"01:20:27,708","01:20:30,084",<i>[BUTCH] I think I cracked a rib.</i>
1179,"01:20:30,210","01:20:33,588","-Giving me oral pleasure? <i>-No, retard, from the fight.</i>"
1180,"01:20:33,714","01:20:37,091","-Don't call me ""retard."" -[SLURRED VOICE] My name  is Fabby."
1181,"01:20:37,217","01:20:39,677",-My name is Fabienne! -Stop it.
1182,"01:20:39,803","01:20:41,721",-Stop it! -My name is Fabiâ€”
1183,"01:20:41,805","01:20:44,724","Shut up, fuckhead! I hate that mongoloid voice."
1184,"01:20:44,808","01:20:47,852","Okay, okay. Sorry, sorry, sorry."
1185,"01:20:47,978","01:20:50,897",-[WATER STOPS] -[BUTCH] I take it back.
1186,"01:20:52,900","01:20:55,818","Will you hand me a dry towel, Miss Beautiful Tulip?"
1187,"01:20:55,903","01:20:59,822","-Oh, I like that. I like being called a tulip. -[COUGHS]"
1188,"01:20:59,907","01:21:02,325","""Tulip"" is much better than ""mongoloid."""
1189,"01:21:02,409","01:21:05,328",I didn't call you a mongoloid. I called you a retard.
1190,"01:21:05,412","01:21:07,538",And I took it back.
1191,"01:21:07,623","01:21:09,707",-[GRUNTS] -Butch?
1192,"01:21:09,792","01:21:11,668","Yes, lemon pie?"
1193,"01:21:11,794","01:21:15,213","-Where are we going to go? -Well, I'm not sure yet."
1194,"01:21:15,297","01:21:17,423",Wherever you want.
1195,"01:21:17,508","01:21:20,426","We're gonna get a lot of money from this,"
1196,"01:21:20,511","01:21:23,429",but it ain't gonna be the kind of money...
1197,"01:21:23,514","01:21:26,432",that we can live like hogs in the fathouse forever.
1198,"01:21:26,517","01:21:30,436",I was thinking maybe we could go down someplace in the South Pacific.
1199,"01:21:30,521","01:21:33,898",Kind of money we're gonna have's gonna carry us a long way down there.
1200,"01:21:34,024","01:21:36,943","-If we wanted, we could live in Bora Bora? -You betcha."
1201,"01:21:37,027","01:21:40,446","And if after a while you didn't dig that, we could go someplace else."
1202,"01:21:40,531","01:21:42,448","Maybe Tahiti, Mexico."
1203,"01:21:42,533","01:21:44,450",But I do not speak Spanish.
1204,"01:21:44,535","01:21:47,495","Well, you do not speak Bora-Boran either."
1205,"01:21:47,579","01:21:49,455","Besides, Mexican's easy."
1206,"01:21:49,581","01:21:52,500",-Â¿ Donde esta el zapaterÃ­a? -What does that mean?
1207,"01:21:52,584","01:21:54,502",Where is the shoe store?
1208,"01:21:54,586","01:21:56,504","-Â¿ Donde estaâ€” -Spit, please."
1209,"01:21:56,588","01:21:58,464",[SPITS]
1210,"01:21:58,590","01:22:01,801",-Â¿ Donde esta el zapaterÃ­a? -Excellent pronunciation.
1211,"01:22:01,927","01:22:03,970",-Mmm. -[GIGGLES]
1212,"01:22:04,054","01:22:07,306",You'll be my little mamacita in no time.
1213,"01:22:07,433","01:22:09,892",-[YAWNING] Â¿ Que hora es? -Â¿ Que hora es?
1214,"01:22:10,018","01:22:12,186",-What time is it? -What time is it?
1215,"01:22:12,271","01:22:14,856",<i>Time for bed.</i>
1216,"01:22:14,940","01:22:16,899","<i>Sweet dreams, jellybean.</i>"
1217,"01:22:19,445","01:22:21,362",[SPITS]
1218,"01:22:24,616","01:22:26,534",Butch?
1219,"01:22:32,458","01:22:34,375",Never mind.
1220,"01:22:36,003","01:22:37,920",[BRUSHING]
1221,"01:22:38,005","01:22:41,257","<i>[MOTORBIKE ENGINES RACING, EXPLOSIONS ON TELEVISION]</i>"
1222,"01:22:41,341","01:22:43,968",Aah! [PANTING]
1223,"01:22:44,052","01:22:48,097",Merde! You startled me. Did you have a bad dream?
1224,"01:22:48,182","01:22:51,267","-[YAWNS, SCOFFS] -[MOTORCYCLE ENGINES, EXPLOSIONS CONTINUE]"
1225,"01:22:51,351","01:22:53,978",[PANTING CONTINUES]
1226,"01:22:58,567","01:23:02,820",-What is this you're watching? <i>-A motorcycle movie.</i>
1227,"01:23:02,905","01:23:04,822",<i>I'm not sure the name.</i>
1228,"01:23:06,742","01:23:09,827",-Are you watching it? <i>-In a way.</i>
1229,"01:23:11,622","01:23:15,708",It's a little early in the morning for explosions and war.
1230,"01:23:18,587","01:23:23,007","-What was it about? -How should I know, Fabienne? You were the one who was watching it."
1231,"01:23:23,091","01:23:27,094","-No, imbecile, what was your dream about? -I don't know."
1232,"01:23:27,179","01:23:29,096",I don't remember.
1233,"01:23:29,181","01:23:32,058",It's really rare that I remember my dreams.
1234,"01:23:32,142","01:23:35,102","Well, let's look at the grumpy man in the morning."
1235,"01:23:35,187","01:23:37,104",[BOTH MOANING]
1236,"01:23:37,189","01:23:40,107",<i>[FABIENNE] Why don't you  get up and we'll get some breakfast.</i>
1237,"01:23:40,192","01:23:42,819",<i>[BUTCH] One more kiss and I'll get up.</i>
1238,"01:23:42,903","01:23:44,862",[MOANS]
1239,"01:23:44,988","01:23:48,157",-Satisfied? -[EXHALING] Yep.
1240,"01:23:48,283","01:23:51,702","-[GRUNTS] Get up, lazy bones! -Ohh!"
1241,"01:23:51,787","01:23:54,872",-Ohh. God. -[GIGGLES]
1242,"01:23:56,166","01:23:59,627",-What time is it? -Almost nine in the morning.
1243,"01:23:59,753","01:24:03,464",-What time does our train arrive? -Eleven.
1244,"01:24:03,590","01:24:07,969","-You know what I'm gonna have for breakfast? <i>-What, Lemon Pie?</i>"
1245,"01:24:08,053","01:24:12,139",I'm gonna order a big plate of blueberry pancakes...
1246,"01:24:12,224","01:24:14,141","with maple syrup,"
1247,"01:24:14,226","01:24:17,645",eggs over easy and five sausages.
1248,"01:24:17,729","01:24:19,939",Anything to drink with that?
1249,"01:24:20,023","01:24:23,651","Wow, that looks nice. [GIGGLES]"
1250,"01:24:23,735","01:24:27,071",To drinkâ€” a tall glass of orange juice...
1251,"01:24:27,155","01:24:29,532",and a black cup of coffee.
1252,"01:24:29,658","01:24:34,161","-After that, I'm going to have a slice of pie. -Pie for breakfast?"
1253,"01:24:34,288","01:24:38,207",-[LAUGHING] -Any time of the day is a good time for pie.
1254,"01:24:38,292","01:24:41,210",<i>Blueberry pie to go with the pancakes.</i>
1255,"01:24:41,295","01:24:44,297","<i>And on top, a thin slice of melted cheese.</i>"
1256,"01:24:44,381","01:24:46,299",Where's my watch?
1257,"01:24:50,762","01:24:52,972",<i>It's there.</i>
1258,"01:24:53,098","01:24:55,683","-No, it's not. <i>-Have you looked?</i>"
1259,"01:24:55,767","01:25:00,021","Yes, I've fuckin' looked. What the fuck do you think I'm doin'?"
1260,"01:25:00,105","01:25:02,231",You sure you got it?
1261,"01:25:02,316","01:25:04,609",Yes. Bedside table drawer.
1262,"01:25:04,693","01:25:07,820","-On the little kangaroo? -Yes, it was on the little kangaroo."
1263,"01:25:07,905","01:25:11,032","Yeah, well, it's not here now."
1264,"01:25:11,158","01:25:13,993","<i>-[BUTCH RUMMAGING]</i> -Well, it should be."
1265,"01:25:14,077","01:25:17,914","Yes, it most definitely should be, but it's not here now! So where the fuck is it?"
1266,"01:25:23,462","01:25:26,923","Fabienne, it was my father's fucking watch."
1267,"01:25:28,592","01:25:33,012",Do you have any idea what he had to go through to get me that watch?
1268,"01:25:33,096","01:25:36,515","I don't have time to go into it, but he went through a lot."
1269,"01:25:36,600","01:25:40,019","Now all this other shit you could've set on fire, but I specifically reminded you..."
1270,"01:25:40,103","01:25:42,772",not to forget the fucking watch! Now think.
1271,"01:25:42,898","01:25:46,400",<i>-Did you get it?</i> -I believe so.
1272,"01:25:46,485","01:25:49,779","""You believe so""? What the fuck does that mean? You either did or didn't get it."
1273,"01:25:51,156","01:25:53,115",Then I did.
1274,"01:25:54,493","01:25:56,369",Are you sure?
1275,"01:25:57,496","01:25:59,455",No.
1276,"01:26:01,541","01:26:03,459",Fuck! Fuck! Fuck!
1277,"01:26:03,543","01:26:05,836",Motherfucker! Motherfuckin'â€”
1278,"01:26:05,963","01:26:07,755",-[SCREAMING] -[CRASH]
1279,"01:26:07,839","01:26:10,591",Do you know how fucking stupid you fucking are?
1280,"01:26:10,676","01:26:12,635",No! [GRUNTS]
1281,"01:26:15,263","01:26:17,181",It's not your fault.
1282,"01:26:22,020","01:26:24,438",You left it at the apartment.
1283,"01:26:30,028","01:26:33,447","If you left it at the apartment, it's not your fault."
1284,"01:26:35,534","01:26:38,619",I had you bring a bunch of stuff.
1285,"01:26:38,704","01:26:40,788",[EXHALING]
1286,"01:26:40,872","01:26:42,790","I reminded you about it,"
1287,"01:26:42,874","01:26:47,628",but I didn't illustrate how personal the watch was to me.
1288,"01:26:47,713","01:26:51,716","If all I gave a fuck about was the watch, I shoulda told you that."
1289,"01:26:51,800","01:26:54,218",You're not a mind reader.
1290,"01:26:54,302","01:26:56,220",Are you?
1291,"01:27:03,937","01:27:06,313",[SNIFFLING]
1292,"01:27:06,398","01:27:08,274",Iâ€” I'm sorry.
1293,"01:27:08,358","01:27:11,944",Don't be. Just means I can't have breakfast with you.
1294,"01:27:12,029","01:27:14,739",Why does it mean that?
1295,"01:27:17,325","01:27:20,619",Because I gotta go back to my apartment and get my watch.
1296,"01:27:21,872","01:27:24,373",Won't the gangsters be looking for you there?
1297,"01:27:24,458","01:27:28,711","Well, that's what I'm gonna find out."
1298,"01:27:28,795","01:27:32,006","If they are, and I don't think I can handle it,"
1299,"01:27:32,090","01:27:34,008",then I'll split.
1300,"01:27:34,092","01:27:38,429",I saw your watch. I thought I brought it. I'm so sorry.
1301,"01:27:43,685","01:27:46,729",Here's some money. Go out and get those pancakes.
1302,"01:27:46,813","01:27:48,689",Have a nice breakfast.
1303,"01:27:48,774","01:27:52,193","I'll take your Honda. I'll be back before you can say ""blueberry pie."""
1304,"01:27:52,277","01:27:54,695",Blueberry pie.
1305,"01:27:54,780","01:27:56,864",Maybe not that fast.
1306,"01:27:56,990","01:28:00,159",-But pretty fast. Okay? -Okay.
1307,"01:28:00,285","01:28:02,578",-Bye. -Bye.
1308,"01:28:02,662","01:28:05,581","Shit! Of all the fuckin' things she could fuckin' forget,"
1309,"01:28:05,665","01:28:07,583",she forgets my father's watch!
1310,"01:28:07,667","01:28:09,585",I specifically reminded herâ€”
1311,"01:28:09,669","01:28:11,796","Bedside table, on the kangaroo."
1312,"01:28:11,880","01:28:15,132","I said the words: ""Don't forget my father's watch."""
1313,"01:28:15,217","01:28:17,134",[TIRES SCREECHING]
1314,"01:28:17,219","01:28:19,136",[ENGINE STOPS]
1315,"01:28:30,649","01:28:34,068",<i>[RADIO ANNOUNCER] Visit the Jackrabbit Slim's nearest you...</i>
1316,"01:28:41,701","01:28:44,120","<i>â™ªâ™ª [CAR HORN PLAYING ""LA CUCARACHA""]</i>"
1317,"01:28:44,204","01:28:48,374",<i>[RADIO ANNOUNCER] Â¡El burro!</i>
1318,"01:29:10,105","01:29:14,024",<i>â™ªâ™ª [ICE CREAM TRUCK BELLS]</i>
1319,"01:29:24,911","01:29:29,874","<i>[CHILDREN PLAYING, CRYING]</i>"
1320,"01:29:36,882","01:29:40,843","<i>[WOMAN, CHILDREN TALKING]</i>"
1321,"01:29:53,732","01:29:56,650",<i>-[GIRL TALKING] -[DOG BARKING]</i>
1322,"01:29:56,735","01:30:00,696",<i>[WOMAN CONTINUES TALKING]</i>
1323,"01:30:52,082","01:30:53,999","Lookin' good, Butch."
1324,"01:31:27,284","01:31:30,244",[TOILET FLUSHES]
1325,"01:31:46,386","01:31:49,263","[GUN SHOTS, CRASH,  GLASS SHATTERING]"
1326,"01:31:49,347","01:31:52,266",[SMOKE ALARM BEEPING]
1327,"01:32:17,459","01:32:20,377",<i>[BEEPING CONTINUES]</i>
1328,"01:32:53,078","01:32:56,038","<i>[BEEPING CONTINUES, FAINT]</i>"
1329,"01:33:04,297","01:33:07,257",<i>[BABY TALKING]</i>
1330,"01:33:38,623","01:33:43,043","[ENGINE STARTS] â™ªâ™ª [RADIO: ""FLOWERS ON THE WALL""]"
1331,"01:33:43,128","01:33:45,170",â™ª If I were walkin' in your shoes â™ª
1332,"01:33:45,255","01:33:48,173",â™ªâ™ª [CONTINUES]
1333,"01:33:52,720","01:33:58,142",â™ª Countin' flowers on the wall That don't bother me at all â™ª
1334,"01:33:58,226","01:34:02,646",â™ª Playin' solitaire 'til dawn with a deck of 51 â™ª
1335,"01:34:02,730","01:34:05,607","That's how you're gonna beat 'em, Butch."
1336,"01:34:05,733","01:34:08,944",-â™ª Smokin' cigarettes and watchin' Captain Kangaroo â™ª -They keep underestimatin' ya.
1337,"01:34:09,028","01:34:10,988",â™ª Now don't tell me â™ª
1338,"01:34:12,532","01:34:15,993",[SINGING ALONG] â™ª Countin' flowers on the wall â™ª
1339,"01:34:16,077","01:34:19,538",â™ª That don't bother me at all â™ª
1340,"01:34:19,622","01:34:25,127",â™ª Playin' solitaire 'til dawn with a deck of 51 â™ª
1341,"01:34:25,211","01:34:29,923",â™ª Smokin' cigarettes and watchin' Captain Kangaroo â™ª
1342,"01:34:30,008","01:34:32,926",â™ª Now don't tell me â™ª
1343,"01:34:33,011","01:34:35,429",â™ª I've nothin' to do â™ª
1344,"01:34:35,513","01:34:37,764",â™ª It's good to see you I must go â™ª
1345,"01:34:37,849","01:34:39,892",â™ª I know I look a fright â™ª
1346,"01:34:39,976","01:34:42,436",-â™ª Anyway my eyes â™ª -[MARSELLUS] Motherfucker.
1347,"01:34:42,520","01:34:44,897",-â™ª Are not accustomedâ€” â™ª -Uhh!
1348,"01:34:47,442","01:34:49,526",[TIRES SCREECHING]
1349,"01:34:53,072","01:34:55,491",-[WOMAN] Do you think he's dead? -He's dead.
1350,"01:34:55,575","01:34:57,826","-Oh, my God. -He's dead."
1351,"01:35:07,712","01:35:11,632","If you need someone to go to court, I'll be glad to help. That guy was a drunken maniac."
1352,"01:35:11,716","01:35:14,635","He hit you, then he crashed into that car."
1353,"01:35:14,719","01:35:16,595",-Who? -Him.
1354,"01:35:20,725","01:35:22,893",I'll be damned.
1355,"01:35:22,977","01:35:25,896",[WOMEN SCREAMING]
1356,"01:35:25,980","01:35:28,106","<i>[GRUNTING, PANTING]</i>"
1357,"01:35:34,113","01:35:36,073",-[GUNSHOT] -Ohh!
1358,"01:35:36,157","01:35:38,408",<i>[WOMAN SCREAMING]</i>
1359,"01:35:38,535","01:35:40,827",-Aaaah! I'm shot! -[GRUNTING]
1360,"01:35:40,912","01:35:42,829",<i>[SCREAMING CONTINUES]</i>
1361,"01:35:42,914","01:35:45,499","[GRUNTING, GROANING]"
1362,"01:35:45,583","01:35:47,584",-[GRUNTS] -[GUNSHOT]
1363,"01:35:47,669","01:35:51,046",<i>-[MAN] Sally! Sally!</i> -[GRUNTING CONTINUES]
1364,"01:35:51,130","01:35:54,466",[PANTING]
1365,"01:35:54,592","01:35:56,468",-[GUNSHOT] -Aaah!
1366,"01:35:56,553","01:35:58,762",â™ªâ™ª [RADIO: WHISTLING]
1367,"01:35:58,846","01:36:00,764","<i>-[MARSELLUS, MUFFLED] -Motherfucker!</i>"
1368,"01:36:00,848","01:36:03,308",-[DOOR BELLS JINGLING] -[PANTING]
1369,"01:36:03,434","01:36:06,853",-Can I help you with somethin'? -Shut the fuck up.
1370,"01:36:06,938","01:36:09,856","Now you just wait a goddamn minute, now!"
1371,"01:36:09,941","01:36:11,900",What the fuck you up to?
1372,"01:36:11,985","01:36:14,570","-Come here, motherfucker! -[BOTH GRUNTING, GROANING]"
1373,"01:36:14,696","01:36:17,573","-[MARSELLUS GROANING] -You feel that sting, huh, big boy?"
1374,"01:36:17,657","01:36:19,575","That's pride fuckin' with you, see?"
1375,"01:36:19,659","01:36:23,078",-You gotta fight through that shit! -[GRUNTING] -Huh?
1376,"01:36:23,162","01:36:26,164","-You'd better kill meâ€” -Yeah, somebody's gonna get killed."
1377,"01:36:26,249","01:36:28,792",Somebody's gonna get their motherfuckin' head blown toâ€”
1378,"01:36:28,876","01:36:31,378","-[SHOTGUN COCKS] -Hold it right there, goddamn it."
1379,"01:36:31,462","01:36:35,215","-This ain't none of your business, mister. -I'm makin' it my business."
1380,"01:36:35,300","01:36:38,010","-Toss the weapon. -You don't understand, man."
1381,"01:36:38,094","01:36:40,137",Toss the weapon.
1382,"01:36:40,221","01:36:42,139",[PANTING]
1383,"01:36:42,223","01:36:45,309",[WOMAN ON RADIO] â™ª It's time â™ª
1384,"01:36:45,435","01:36:48,103",<i>-â™ª To find love â™ª</i> -Take your foot off the nigger.
1385,"01:36:48,229","01:36:50,147","<i>-â™ªâ™ª [CONTINUES]</i> -Put your hand behind your head,"
1386,"01:36:50,231","01:36:52,274",approach the counter right now.
1387,"01:36:52,358","01:36:54,318",-This motherfucker's trying to... -[GROANS]
1388,"01:36:54,444","01:36:56,612",-kill me. -Shut up.
1389,"01:36:56,696","01:36:59,656",Keep comin'. Come on.
1390,"01:37:01,159","01:37:04,661",â™ª If love â™ª
1391,"01:37:04,746","01:37:06,663",â™ª Is shelter â™ª
1392,"01:37:10,668","01:37:12,628",[ROTARY DIALING]
1393,"01:37:14,881","01:37:17,633",â™ªâ™ª [RADIO: WHISTLING]
1394,"01:37:24,223","01:37:26,183",Zed. Maynard.
1395,"01:37:27,352","01:37:30,228","Yeah, the spider just caught a couple flies."
1396,"01:37:30,313","01:37:33,774","<i>â™ª Whoa, my angel â™ª</i>"
1397,"01:37:33,858","01:37:36,276",<i>[RECEIVER HANGS UP]</i>
1398,"01:37:36,361","01:37:39,488",<i>â™ª Down to you â™ªâ™ª</i>
1399,"01:37:45,745","01:37:48,705","[BOTH GRUNTING, GROANING]"
1400,"01:37:57,590","01:38:00,550",[COUGHING]
1401,"01:38:10,895","01:38:13,855",[GAGGING]
1402,"01:38:18,111","01:38:20,987",Nobody kills anybody in my place of business...
1403,"01:38:21,114","01:38:24,074",-except me or Zed. <i>-[DOORBELL CHIMES]</i>
1404,"01:38:26,327","01:38:28,245",That's Zed.
1405,"01:38:38,923","01:38:40,799",[DOOR BELLS JINGLING]
1406,"01:38:40,925","01:38:44,344",<i>-[ZED] I thought you said you waited for me. -[MAYNARD] I did.</i>
1407,"01:38:45,513","01:38:47,431",<i>[FOOTSTEPS DESCENDING STAIRS]</i>
1408,"01:38:48,641","01:38:51,560",<i>[ZED] Then how come they're all beat up?</i>
1409,"01:38:51,644","01:38:55,897","They did that to each other, man. They came in fightin'."
1410,"01:38:55,982","01:38:58,066","Now, this 'un right here,"
1411,"01:38:58,151","01:39:01,069",-he was gonna shoot that one. -Is that right?
1412,"01:39:01,154","01:39:03,739","You gonna shoot him, boy?"
1413,"01:39:03,823","01:39:06,450",Huh?
