number_of_dialog,start_time,end_time,dialog
1186,"00:57:12,840","00:57:16,260","No, because we're going to abolish Canadian smut!"
1187,"00:57:16,344","00:57:19,429","That's right, Sheila! Bring out the condemned!"
1188,"00:57:23,643","00:57:26,770",Today is a great day for democracy!
1189,"00:57:29,023","00:57:30,983","Phillip, this is worse than that night I fell asleep"
1190,"00:57:31,067","00:57:33,151",and you put your dick in my mouth and took a picture!
1191,"00:57:33,236","00:57:34,778","I know, Terrance. I know."
1192,"00:57:34,862","00:57:37,447","Well, Sheila, while you're getting set up over there,"
1193,"00:57:37,532","00:57:41,952","let's bring out our first act, Yippie the back-flipping dog!"
1194,"00:57:54,382","00:57:56,883",Be careful not to touch this wire.
1195,"00:57:57,510","00:57:59,052",Motherfucker...
1196,"00:57:59,345","00:58:00,554",Fuck...
1197,"00:58:06,227","00:58:09,730","Shit, the USO show has started! We are running out of time!"
1198,"00:58:09,814","00:58:11,148",Do you see Terrance and Phillip?
1199,"00:58:11,232","00:58:13,734","Yes, but they are heavily guarded."
1200,"00:58:13,818","00:58:15,694",We have to dig from here so as not to be seen.
1201,"00:58:15,778","00:58:16,862","Come on, bitches."
1202,"00:58:18,656","00:58:20,699","Hey, Mole, do you know where the clitoris is?"
1203,"00:58:20,783","00:58:21,908",- The what? - The clitoris.
1204,"00:58:21,993","00:58:24,536",I have to find the clitoris so I can get this Wendy girl to like me again.
1205,"00:58:24,620","00:58:26,330",You need to stop thinking with your dick!
1206,"00:58:26,414","00:58:27,456",You have to be on your toes
1207,"00:58:27,540","00:58:28,999",because I am not going to be grounded again!
1208,"00:58:29,083","00:58:30,751",Not for you. Not for anybody.
1209,"00:58:31,169","00:58:34,004","Men, when you're out there in the battlefield"
1210,"00:58:34,088","00:58:36,506",and you're looking into the beady eyes of a Canadian
1211,"00:58:36,591","00:58:39,551",as he charges you with his hockey stick or whatever he has
1212,"00:58:39,635","00:58:41,720","and people are dying all around you,"
1213,"00:58:41,804","00:58:44,306",just remember what the M. P.A.A. says.
1214,"00:58:44,390","00:58:47,184","""Horrific, deplorable violence is okay,"
1215,"00:58:47,268","00:58:50,020","""as long as people don't say any naughty words!"""
1216,"00:58:50,104","00:58:52,898",That is what this war is all about!
1217,"00:58:54,567","00:58:55,650",What?
1218,"00:58:57,904","00:58:59,029",Shit!
1219,"00:59:01,074","00:59:02,532","Move, move!"
1220,"00:59:03,785","00:59:07,287",Okay. We will split up here. Let's synchronize watches.
1221,"00:59:07,705","00:59:09,539",- We don't have watches. - You don't have watches?
1222,"00:59:09,624","00:59:10,707","Dude, you didn't say anything about watches!"
1223,"00:59:10,792","00:59:11,917","What do you think this is, kid?"
1224,"00:59:12,001","00:59:13,377",TV kiddie-hour where we all sit around
1225,"00:59:13,461","00:59:15,504","and lick Barney the dinosaur's fucking pussy, huh?"
1226,"00:59:15,588","00:59:17,589","This is real life, with consequences you take to the grave!"
1227,"00:59:17,673","00:59:20,467","- Dude, we don't have watches. - Shit! Did you bring the mirror?"
1228,"00:59:20,551","00:59:21,551",- Got it! - And the rope?
1229,"00:59:21,636","00:59:23,261",- Check. - And the buttfor?
1230,"00:59:23,346","00:59:26,056","- What's a buttfor? - For pooping, silly."
1231,"00:59:28,059","00:59:30,227","Now, listen carefully. I will dig under the stage,"
1232,"00:59:30,311","00:59:31,770","and with that bedrock, I will need more time."
1233,"00:59:31,854","00:59:34,564","Stan and Kyle, get near that stage and stall the show any way you can."
1234,"00:59:34,649","00:59:35,982",Do whatever it takes to keep that show going
1235,"00:59:36,067","00:59:37,776",- until I get to the prisoners. - Okay.
1236,"00:59:37,860","00:59:39,778","Cartman, over there is the electrical box."
1237,"00:59:39,862","00:59:41,279",You must sneak over there and shut it off
1238,"00:59:41,364","00:59:42,739",before I return with Terrance and Phillip
1239,"00:59:42,824","00:59:45,325",or the alarms will sound and I will be attacked by guard dogs.
1240,"00:59:45,410","00:59:46,660",- Got it? - Okay.
1241,"00:59:46,744","00:59:49,204",You must shut off the alarms! I fucking hate guard dogs!
1242,"00:59:49,288","00:59:50,664","I heard you the first time, you British piece of shit."
1243,"00:59:51,833","00:59:54,584","If anything goes wrong, make a sound like a dying giraffe."
1244,"00:59:54,669","00:59:56,503",What's a dying giraffe sound like?
1245,"01:00:00,049","01:00:01,341",- Okay. - Let's go.
1246,"01:00:01,426","01:00:03,009","- Be careful, dude. - Careful?"
1247,"01:00:03,094","01:00:05,303",Was my mother careful when she stabbed me in the heart
1248,"01:00:05,388","01:00:08,682",with a clothes hanger while I was still in the womb?
1249,"01:00:12,437","01:00:14,271","Damn, dude. That kid is fucked up."
1250,"01:00:14,355","01:00:18,150","- How are those chairs coming, Sheila? - Al, we're minutes away."
1251,"01:00:18,234","01:00:20,235","Super! In the meantime,"
1252,"01:00:20,319","01:00:25,991","here's pint-size pixie and darling of the indie movie scene, Winona Ryder!"
1253,"01:00:26,200","01:00:27,200","Hi, guys."
1254,"01:00:28,369","01:00:30,162",I'm super psyched to be here today.
1255,"01:00:30,246","01:00:33,540",What you're doing for our country is so cool.
1256,"01:00:34,083","01:00:38,253","I mean war, man. Wow. War, you know?"
1257,"01:00:38,629","01:00:39,963",Wow.
1258,"01:00:40,047","01:00:44,759","Okay! And now for your enjoyment, here's my famous ping-pong ball trick!"
1259,"01:00:53,186","01:00:54,394","Oh, my!"
1260,"01:00:55,188","01:00:56,938","""Shut off the power, Cartman."
1261,"01:00:57,023","01:00:59,274","""This is very important, Cartman."""
1262,"01:00:59,358","01:01:01,151","Dude, did you hear what Winona Ryder's doing?"
1263,"01:01:01,235","01:01:03,028",We can't miss this.
1264,"01:01:06,574","01:01:08,408","There, I didn't miss one!"
1265,"01:01:08,493","01:01:10,785",That's my ping-pong ball trick!
1266,"01:01:14,832","01:01:17,334","Well, that's all the acts we have for you tonight,"
1267,"01:01:17,418","01:01:19,669",so let's just get on with the execution!
1268,"01:01:20,880","01:01:23,507","- Oh, no. We have to stall him. - More! More!"
1269,"01:01:23,591","01:01:25,050","Yeah, more!"
1270,"01:01:25,134","01:01:28,011",You big sillies! You want to see more of me?
1271,"01:01:28,095","01:01:30,347",Yeah! Big Gay Al! Big Gay Al!
1272,"01:01:30,431","01:01:32,474",Big Gay Al! Big Gay Al!
1273,"01:01:32,558","01:01:36,019","Well, I do have a little song I wrote about the war."
1274,"01:01:36,103","01:01:37,854",But we haven't rehearsed.
1275,"01:01:37,939","01:01:39,940","- Sing it! - Yeah, sing it!"
1276,"01:01:40,024","01:01:42,859",- Oh! I can't. - Sing the fucking song!
1277,"01:01:42,944","01:01:45,695","Well, all right, if you insist, I'll sing my song."
1278,"01:01:45,780","01:01:48,240",I believe it goes a little bit like this.
1279,"01:01:50,451","01:01:54,538",Bombs are flying People are dying
1280,"01:01:54,705","01:01:58,083","Children are crying Politicians are lying, too"
1281,"01:01:58,960","01:02:03,088",Cancer is killing Texaco's spilling
1282,"01:02:03,798","01:02:07,092",The whole world's gone to hell But how are you?
1283,"01:02:07,677","01:02:10,554","I'm super, thanks for asking"
1284,"01:02:10,638","01:02:13,807","All things considered I couldn't be better, I must say"
1285,"01:02:13,891","01:02:17,269","I'm feeling super No, nothing bugs me"
1286,"01:02:17,603","01:02:22,315",Everything is super when you're... Don't you think I look cute in this hat?
1287,"01:02:23,442","01:02:26,319","I'm so sorry, Mr. Cripple"
1288,"01:02:26,737","01:02:29,698",But I just can't feel too bad for you right now
1289,"01:02:29,782","01:02:32,742",Because I'm feeling so insanely super
1290,"01:02:32,827","01:02:36,121",That even the fact that you can't walk can't bring me down
1291,"01:02:36,205","01:02:39,124","He's super, thanks for asking"
1292,"01:02:39,208","01:02:42,419","All things considered he couldn't be better, he must say"
1293,"01:02:42,503","01:02:45,338","I'm super No, nothing bugs me"
1294,"01:02:46,507","01:02:49,134",Everything is super when you're... Don't you think I look cute in this hat?
1295,"01:02:49,218","01:02:51,970",These little pants this matching tie that I got at Merv's
1296,"01:02:52,054","01:02:53,054",I'm super
1297,"01:02:53,139","01:02:54,889",In the barracks and the trenches as well
1298,"01:02:54,974","01:02:56,808",- Stick 'em up! - Big Gay Al says
1299,"01:02:56,892","01:02:58,852","- ""Do ask, do tell"" - Skittles"
1300,"01:02:58,936","01:03:01,187","Yes, he's super and he's proud to be gay"
1301,"01:03:01,272","01:03:02,272",Okay?
1302,"01:03:02,356","01:03:07,152",Everything is super when you're gay
1303,"01:03:09,864","01:03:11,406",when you're gay!
1304,"01:03:13,075","01:03:14,576",Again! Again!
1305,"01:03:23,127","01:03:24,419",Who's there?
1306,"01:03:25,838","01:03:27,047",Son of a gun! Heck!
1307,"01:03:28,507","01:03:29,466",They're coming?
1308,"01:03:30,718","01:03:32,177",But our moms won't listen to us!
1309,"01:03:38,684","01:03:40,935","Okay, everybody, just wanna take a minute here"
1310,"01:03:41,020","01:03:44,230",to thank all our wonderful sponsors we had tonight on this USO show.
1311,"01:03:44,315","01:03:45,482",- He's almost got them. - Shh!
1312,"01:03:45,566","01:03:46,608",We are here to rescue you.
1313,"01:03:46,692","01:03:48,526","After I release you, follow me through the tunnel."
1314,"01:03:48,611","01:03:49,944","- You guys! Seriously! - What, Cartman?"
1315,"01:03:50,029","01:03:51,321",Kenny! I saw Kenny again!
1316,"01:03:51,405","01:03:53,907","Did you shut the alarm off, Cartman?"
1317,"01:03:54,200","01:03:55,158",Cartman?
1318,"01:03:56,369","01:03:57,494",- Whoops! - Oh! Shit!
1319,"01:03:59,580","01:04:02,207","Hey, did you hear that? Sounds like a giraffe is dying over there."
1320,"01:04:03,417","01:04:05,001",- Shit! - A spy!
1321,"01:04:05,086","01:04:06,086",Get him!
1322,"01:04:07,254","01:04:08,838",Shit! Shit!
1323,"01:04:09,965","01:04:11,174","Oh, no!"
1324,"01:04:12,426","01:04:14,177","Come on, Mole, come on!"
1325,"01:04:14,261","01:04:17,263",Shit! Shit! Fucking guard dogs! Shit!
1326,"01:04:17,765","01:04:19,224","The alarms, they went off."
1327,"01:04:19,308","01:04:20,725","Yeah, that was my bad. Sorry."
1328,"01:04:20,810","01:04:23,728",Hold me. It's so very cold.
1329,"01:04:23,813","01:04:25,689",There is no hope now. You must get out of here.
1330,"01:04:25,773","01:04:27,899","- We can't leave without you! - It's okay, I'm done for."
1331,"01:04:27,983","01:04:30,402","No, we can't leave without you! We don't know where the hell we are!"
1332,"01:04:30,486","01:04:32,696","Where is your God when you need him, huh?"
1333,"01:04:32,780","01:04:35,031","Where is your beautiful, merciful faggot now?"
1334,"01:04:36,200","01:04:39,160","Here I come, God. Here I come, you fucking rat."
1335,"01:04:39,245","01:04:41,996","Now the light, she fades"
1336,"01:04:42,081","01:04:44,457",And darkness settles in
1337,"01:04:45,292","01:04:47,085",But I will find strength
1338,"01:04:47,169","01:04:48,169","No, Mole. Hang on."
1339,"01:04:48,254","01:04:50,046",I will find pride within
1340,"01:04:50,131","01:04:51,172",We'll get you home.
1341,"01:04:51,257","01:04:52,841",Because although I die
1342,"01:04:52,925","01:04:54,008",I can't face my mother.
1343,"01:04:54,093","01:04:55,802",Our freedom will be won
1344,"01:04:55,886","01:04:57,137",Not alone.
1345,"01:04:57,221","01:04:58,930",Though I die
1346,"01:04:59,640","01:05:03,518",La Rèsistance lives on
1347,"01:05:15,698","01:05:16,948",Shit!
1348,"01:05:17,032","01:05:19,909","Okay, folks, here it is, the moment we've all been waiting for,"
1349,"01:05:19,994","01:05:21,578",the execution!
1350,"01:05:26,542","01:05:28,168",The day is ours!
1351,"01:05:29,712","01:05:30,712","Oh, no, dude, it's happening!"
1352,"01:05:30,796","01:05:32,422",We have to tell them about Saddam Hussein and Satan!
1353,"01:05:32,506","01:05:34,132","No way, dude! My mom can't see me here!"
1354,"01:05:34,216","01:05:36,468","Kyle, you have to stand up to your mother! Come on!"
1355,"01:05:36,552","01:05:39,554","Gentlemen, do you have any last words?"
1356,"01:05:39,638","01:05:41,890",Last words? Let's see. How's aboot...
1357,"01:05:41,974","01:05:44,601",Get me the fuck out of this chair! How's that for last words?
1358,"01:05:44,685","01:05:47,479","All right, anonymous, ready the switch."
1359,"01:05:48,939","01:05:50,523",- Wait! - Stanley!
1360,"01:05:50,608","01:05:52,192",- Eric! - Kyle!
1361,"01:05:53,360","01:05:56,029","- Go on, dude, tell her. - I can't."
1362,"01:05:56,781","01:05:57,989",You can't kill Terrance and Phillip.
1363,"01:05:58,073","01:06:02,535","If they die, Satan and Saddam Hussein are gonna come take over the world!"
1364,"01:06:06,415","01:06:08,541","Throw the switch, Mr. Garrison."
1365,"01:06:08,626","01:06:11,127","Hey, I'm supposed to be anonymous."
1366,"01:06:12,505","01:06:14,130","Goodbye, bastards!"
1367,"01:06:14,215","01:06:15,381",No!
1368,"01:06:22,723","01:06:25,975",The Canadians are attacking! Run for your lives!
1369,"01:06:26,477","01:06:29,145",Come on. We have to shut off the power!
1370,"01:06:29,230","01:06:30,271",Ow! Fuck!
1371,"01:06:32,733","01:06:35,235","Hey, some little fat kid saved us!"
1372,"01:06:40,741","01:06:41,825","Terrance and Phillip, wait!"
1373,"01:06:41,909","01:06:44,744",We have to get you to the rendezvous point!
1374,"01:06:47,748","01:06:49,123","Ned, behind you!"
1375,"01:07:07,685","01:07:10,228",Be not afraid.
1376,"01:07:10,312","01:07:11,396","Oh, my God!"
1377,"01:07:11,480","01:07:14,983",- Behold my glory. - What are you?
1378,"01:07:15,067","01:07:16,818",I am the clitoris.
1379,"01:07:17,152","01:07:19,737",The clitoris? I did it! I found the clitoris!
1380,"01:07:19,822","01:07:22,740","Stan, you must not let Terrance and Phillip's blood"
1381,"01:07:22,825","01:07:24,367",be spilled on the ground.
1382,"01:07:24,451","01:07:26,369",Wait! You're supposed to tell me how to get Wendy to like me.
1383,"01:07:26,453","01:07:28,538",There are more important matters right now.
1384,"01:07:28,622","01:07:30,331","No way, dude! I looked all over for you"
1385,"01:07:30,416","01:07:32,333",and now you have to tell me how to get Wendy to like me!
1386,"01:07:32,418","01:07:35,169","Dude, you just have to have confidence in yourself."
1387,"01:07:35,254","01:07:37,839",Believe in yourself and others will believe in you.
1388,"01:07:37,923","01:07:40,884","Chicks love confidence. Now go, hurry!"
1389,"01:07:40,968","01:07:42,468",The clitoris has spoken.
1390,"01:07:42,553","01:07:45,054","Stan! Stan, are you okay?"
1391,"01:07:45,139","01:07:46,514",I see you failed in your mission.
1392,"01:07:46,599","01:07:49,726",I should not have sent a boy to do a man's job.
1393,"01:07:50,269","01:07:53,479","Come on, everyone, we've got precious little time."
1394,"01:07:56,358","01:07:58,651","Die, Canadian, m'kay?"
1395,"01:08:01,864","01:08:04,866",- Did you hear that Terrance? I farted. - You did? Just now?
1396,"01:08:06,744","01:08:07,785",Terrance and Phillip!
1397,"01:08:07,870","01:08:09,662",We have to get them to the rendezvous point!
1398,"01:08:09,747","01:08:11,039","Hey, it's Mr. Garrison!"
1399,"01:08:11,123","01:08:14,292","Children, take Mr. Hat."
1400,"01:08:14,376","01:08:16,586","Please, get him out of here."
1401,"01:08:17,171","01:08:20,840",Holy shit! This V-Chip is getting all screwy!
1402,"01:08:20,925","01:08:22,842",Take cover in the trench!
1403,"01:08:22,927","01:08:25,219","All right, men! Human Shield up front,"
1404,"01:08:25,304","01:08:27,305",then Operation Get Behind the Darkies.
1405,"01:08:27,389","01:08:31,309","Remember, Human Shield, protect our tanks and planes, too!"
1406,"01:08:35,356","01:08:36,940",Holy mother of Jehoshaphat!
1407,"01:08:37,024","01:08:37,982",Fire on my command!
1408,"01:08:38,067","01:08:40,818","All right, squad, just like I told you."
1409,"01:08:41,570","01:08:44,113","One, two..."
1410,"01:08:44,198","01:08:46,074",Yousa people gonna die?
1411,"01:08:46,158","01:08:47,700",- Fire! - ...three!
1412,"01:08:48,535","01:08:49,744",What in the...
1413,"01:08:50,621","01:08:54,040","- Great plan, Chef! - Operation Human Shield, my ass!"
1414,"01:08:56,543","01:08:58,962","My God, this is terrible!"
1415,"01:08:59,046","01:09:00,755",This is what we wanted!
1416,"01:09:00,881","01:09:05,134",We wanted our children to be brought up in a smut-free environment!
1417,"01:09:05,219","01:09:07,428",But we didn't want this!
1418,"01:09:07,513","01:09:09,305",Where are you going?
1419,"01:09:09,390","01:09:11,099",We're going to find our boys!
1420,"01:09:11,183","01:09:14,644","For God's sake, Sheila, we're going to get them killed!"
1421,"01:09:20,526","01:09:23,236","Kyle, all those times I said you were a big, dumb Jew,"
1422,"01:09:23,320","01:09:25,071",I didn't mean it. You're not a Jew.
1423,"01:09:26,240","01:09:28,491","Yes, I am! I am a Jew, Cartman!"
1424,"01:09:28,575","01:09:31,327","No, no, Kyle, don't be so hard on yourself."
1425,"01:09:31,412","01:09:33,663",What the hell am I still holding this for?
1426,"01:09:33,747","01:09:35,957",Mr. Hat! No!
1427,"01:09:36,041","01:09:38,876","Fuck this, dude. I'm getting out of here before I get in really big trouble."
1428,"01:09:38,961","01:09:40,920",- I heard that. - Stan!
1429,"01:09:41,005","01:09:42,005","Dude, I found the clitoris,"
1430,"01:09:42,089","01:09:44,007",so now I think I can get Wendy to like me again.
1431,"01:09:44,091","01:09:45,299","Oh! That's swell, Stan."
1432,"01:09:45,384","01:09:46,884","Yeah, I guess all's well that ends well, huh?"
1433,"01:09:46,969","01:09:48,553","We can go home now, you dipshit!"
1434,"01:09:48,637","01:09:49,679",Ow!
1435,"01:09:49,763","01:09:51,347",- What's wrong with this thing? - Come on.
1436,"01:09:51,432","01:09:55,101",We can't let Terrance and Phillip die or else the whole world's gonna end!
1437,"01:09:56,437","01:09:58,521","- Terrance, look! - There they are!"
1438,"01:09:58,605","01:10:00,356","Oh! Phillip, we're done for!"
1439,"01:10:00,441","01:10:02,525","All right, men, fire!"
1440,"01:10:02,609","01:10:03,568","Goodbye, Terrance."
1441,"01:10:08,824","01:10:11,034",- What is this? - Don't shoot!
1442,"01:10:11,493","01:10:14,954","I'll take care of this. Kids, get out of the way now!"
1443,"01:10:20,461","01:10:23,713","- Kyle! - I'm not gonna let you kill them, Mom!"
1444,"01:10:23,797","01:10:25,006",What? What? What?
1445,"01:10:25,090","01:10:26,674",I'm not moving!
1446,"01:10:29,136","01:10:30,261","Stand down, children."
1447,"01:10:30,345","01:10:32,513",You can still see fart jokes on Nickelodeon.
1448,"01:10:32,598","01:10:35,099",No! This is about more than fart jokes!
1449,"01:10:35,184","01:10:39,729","This is about freedom of speech, about censorship and stuff."
1450,"01:10:39,813","01:10:41,022","What about Ike, huh, Mom?"
1451,"01:10:41,106","01:10:43,524",Did you forget that your own adopted son is Canadian?
1452,"01:10:44,902","01:10:48,738",I'm doing very important things.
1453,"01:10:48,822","01:10:51,407","But, Mom, you never took the time to talk to me."
1454,"01:10:51,492","01:10:54,786","Whenever I get in trouble, you go off and blame everybody else,"
1455,"01:10:54,870","01:10:57,288",but I'm the one to blame. Deal with me.
1456,"01:10:57,372","01:10:59,791","You keep going off and fighting all these causes,"
1457,"01:10:59,875","01:11:02,835",but I don't want a fighter. I want my mom.
1458,"01:11:06,507","01:11:08,758",Poor little fellow.
1459,"01:11:09,176","01:11:10,259",No!
1460,"01:11:11,428","01:11:12,428",Terrance!
1461,"01:11:14,348","01:11:17,642","- Holy shit, dude! - Young man, you watch your mouth!"
1462,"01:11:25,901","01:11:27,860",My time has come!
1463,"01:11:27,945","01:11:30,196",You are really fucked now!
1464,"01:11:30,280","01:11:32,698",It's Saddam Hussein! Shoot him!
1465,"01:11:34,201","01:11:35,827",What a dumbass!
1466,"01:11:39,123","01:11:41,707",You have spilled the blood of the innocent!
1467,"01:11:41,792","01:11:44,752",Now begins two million years of darkness!
1468,"01:11:44,837","01:11:47,171","Good job, Ms. Broflovski! Thanks a lot!"
1469,"01:11:47,256","01:11:50,633",I was just trying to make the world a better place for children.
1470,"01:11:50,717","01:11:52,760","Yeah, and you brought enough intolerance"
1471,"01:11:52,845","01:11:54,470",to the world to allow my coming.
1472,"01:11:54,555","01:11:57,473","Now, everyone bow down to me!"
1473,"01:12:00,519","01:12:01,811",Bend over!
1474,"01:12:01,895","01:12:03,855",Whoa! What have we done?
1475,"01:12:03,939","01:12:06,566","Saddam, I am the dark ruler, not you."
1476,"01:12:06,650","01:12:08,526","Relax, bitch. You're better seen, not heard."
1477,"01:12:09,820","01:12:11,237",I can't.
1478,"01:12:11,321","01:12:13,948",Let's start by building a big statue of me
1479,"01:12:14,032","01:12:15,992",right over there where that fat kid is standing.
1480,"01:12:16,076","01:12:18,744","Hey, don't call me fat, butt-fucker!"
1481,"01:12:24,543","01:12:26,419","Yeah, Cartman, do it!"
1482,"01:12:26,503","01:12:29,755",Damn! Shit! Respect my fucking authority!
1483,"01:12:31,300","01:12:32,300",Yes!
1484,"01:12:32,384","01:12:35,052","Hey! You need to watch your mouth, brat!"
1485,"01:12:35,137","01:12:36,929",Dog shit taco!
1486,"01:12:41,435","01:12:43,060","Quick, Satan, do something!"
1487,"01:12:43,145","01:12:45,104",Try this on for size.
1488,"01:12:45,647","01:12:48,941",Blood-drenched frozen tampon Popsicle!
1489,"01:12:50,944","01:12:55,448","Hey, buddy, I know I was mean before, but don't worry, I can change."
1490,"01:12:55,741","01:12:56,782",Oh!
1491,"01:12:56,950","01:12:58,201",Okay.
1492,"01:12:59,703","01:13:00,786",Not!
1493,"01:13:02,164","01:13:04,457","Fuck, shit, cock, ass, titties, boner,"
1494,"01:13:04,541","01:13:06,876","bitch, muff, pussy, cock, butthole,"
1495,"01:13:06,960","01:13:08,711",Barbra Streisand!
1496,"01:13:13,926","01:13:16,886","What are you waiting for, bitch? Destroy him."
1497,"01:13:17,554","01:13:19,639","Come on, you weak, stupid come-bucket! Save me!"
1498,"01:13:19,723","01:13:21,224",That's it!
1499,"01:13:21,892","01:13:23,976",I have had enough of you!
1500,"01:13:26,146","01:13:29,315","Hey, guy, relax!"
1501,"01:13:38,200","01:13:41,702",He spent so much time convincing me I was weak and stupid
1502,"01:13:41,787","01:13:44,080",that I believed it myself.
1503,"01:13:44,957","01:13:47,124","I have you to thank, little one."
1504,"01:13:47,209","01:13:49,752",You showed me that I had to get away from him.
1505,"01:13:49,836","01:13:53,130","Just make any wish you want, and I shall grant it."
1506,"01:13:56,009","01:13:58,052","- Are you sure, Kenny? - What did he say?"
1507,"01:13:58,136","01:14:00,805",He said that his wish is for everything to go back to the way it was
1508,"01:14:00,889","01:14:02,765",before this horrible war.
1509,"01:14:02,849","01:14:06,102","Kenny, you realize that means you'd go back, too?"
1510,"01:14:15,862","01:14:19,115","Oh! Very well, then. I will pull all my minions back."
1511,"01:14:19,199","01:14:22,493",I guess I'm destined to live in hell. Alone.
1512,"01:14:24,204","01:14:26,122",Hello. What's this?
1513,"01:14:26,707","01:14:30,876","Hi, there, little guy. Would you like to go to hell with me?"
1514,"01:14:31,628","01:14:35,298","Sure. I bet we could be best friends, Mr. Satan."
1515,"01:14:35,382","01:14:38,301","Feel free to come back and visit us any time you want, Satan."
1516,"01:14:38,385","01:14:40,136",I just might do that.
1517,"01:14:40,220","01:14:41,220","Thank you, Kenny."
1518,"01:14:41,305","01:14:42,555","Yeah, thanks for going back to hell for us."
1519,"01:14:42,639","01:14:44,473",You're a real pal.
1520,"01:14:48,895","01:14:50,688","Goodbye, you guys."
1521,"01:15:03,243","01:15:05,202",I'm alive. Where's Mr. Hat?
1522,"01:15:05,287","01:15:07,913",Wow! We were all dying and now we're fine!
1523,"01:15:07,998","01:15:09,582",That's super!
1524,"01:15:09,666","01:15:11,834",What the fuck's going on?
1525,"01:15:15,756","01:15:16,964","You see, Mom? After all that,"
1526,"01:15:17,049","01:15:19,675",it was Cartman's filthy fucking mouth that saved us all.
1527,"01:15:19,760","01:15:22,803","I'm sorry I didn't pay attention to you, Kyle."
1528,"01:15:25,265","01:15:26,932","But, Wendy, what about Gregory?"
1529,"01:15:27,017","01:15:28,851","Stan, I never really cared for Gregory."
1530,"01:15:28,935","01:15:30,644","- You didn't? - No, dude. Fuck Gregory!"
1531,"01:15:30,729","01:15:34,023","- Fuck him right in the ear! - Yay! Thank you, clitoris."
1532,"01:15:34,107","01:15:37,693",Everything worked out What a happy end
1533,"01:15:37,778","01:15:41,989",Americans and Canadians are friends again
1534,"01:15:42,074","01:15:45,034",So let's all join hands and knock oppression down
1535,"01:15:45,118","01:15:46,202","Good Lordy, I'm found"
1536,"01:15:46,286","01:15:49,080",Don't you know our little lives are now complete?
1537,"01:15:49,164","01:15:51,248",'Cause Terrance and Phillip are sweet
1538,"01:15:51,333","01:15:52,625",Super sweet!
1539,"01:15:52,709","01:15:55,461",Thank God we live in this quiet
1540,"01:15:55,545","01:15:59,048","Little, pissant, redneck Podunk, jerkwater"
1541,"01:15:59,132","01:16:01,384","Greenhorn, one-horse Mudhole, peckerwood"
1542,"01:16:01,468","01:16:03,969","Right-wing, whistle-stop Hobnail, truck-driving"
1543,"01:16:04,054","01:16:06,180","Old-fashioned, hayseed Inbred, unkempt"
1544,"01:16:06,264","01:16:08,015","Out-of-date, out-of-touch, white-trash"
1545,"01:16:08,100","01:16:13,229","Kick-ass, mountain"
1546,"01:16:13,313","01:16:17,233",Town!
1547,"01:16:18,610","01:16:19,860",Look!
1548,"01:21:05,605","01:21:07,648","Guys, up there is Hodun."
