,Unnamed: 0,number_of_dialog,start_time,end_time,dialog,source,batch_id
1228,1228,1715,"02:00:25,645","02:00:28,564","Well, say she comes home.",Pulp.csv,3380820502
1229,1229,1716,"02:00:28,648","02:00:31,066",What do you think she'll do?,Pulp.csv,3380820502
1230,1230,1717,"02:00:32,569","02:00:34,987","Oh, no fuckin' shit she'll freak.",Pulp.csv,3380820502
1231,1231,1718,"02:00:35,071","02:00:37,281",That ain't no kinda answer.,Pulp.csv,3380820502
1232,1232,1719,"02:00:37,365","02:00:40,409","I mean, you know, I don't. How much? A lot or a little?",Pulp.csv,3380820502
1233,1233,1720,"02:00:40,493","02:00:43,328",You got to appreciate what an explosive element...,Pulp.csv,3380820502
1234,1234,1721,"02:00:43,413","02:00:45,330",this Bonnie situation is.,Pulp.csv,3380820502
1235,1235,1722,"02:00:45,415","02:00:49,334","She comes home from a hard day's work, finds a bunch of gangsters in her kitchen...",Pulp.csv,3380820502
1236,1236,1723_1724,"02:00:49,419","02:00:54,506","doing a bunch of gangster shit, there ain't no tellin' what she's liable to do.",Pulp.csv,3380820502
1237,1237,1726,"02:00:56,676","02:00:58,594","Yeah, I grasp that, Jules.",Pulp.csv,3380820502
1238,1238,1727,"02:00:58,678","02:01:01,263",All I'm doing is contemplating the ifs.,Pulp.csv,3380820502
1239,1239,1728,"02:01:01,347","02:01:04,266",I don't wanna hear about no motherfuckin' ifs!,Pulp.csv,3380820502
1240,1240,1729,"02:01:04,350","02:01:08,270","All I want to hear from your ass is, ""You ain't got no problem, Jules, I'm on the motherfucker.",Pulp.csv,3380820503
1241,1241,1730_1731,"02:01:08,354","02:01:15,736","Chill them niggers out and wait for the cavalry, which should be coming directly."" You ain't got no problem, Jules.",Pulp.csv,3380820503
1242,1242,1732,"02:01:15,820","02:01:17,946",I'm on the motherfucker.,Pulp.csv,3380820503
1243,1243,1733,"02:01:18,031","02:01:23,077","Chill them niggers out and wait for the Wolf, who should be coming directly.",Pulp.csv,3380820503
1244,1244,1734,"02:01:23,161","02:01:25,579",You sendin' the Wolf?,Pulp.csv,3380820503
1245,1245,1735,"02:01:25,663","02:01:27,831","Oh, you feel better, motherfucker?",Pulp.csv,3380820503
1246,1246,1736,"02:01:27,916","02:01:30,209","Shit, yeah, negro!",Pulp.csv,3380820503
1247,1247,1737,"02:01:30,293","02:01:33,337",That's all you had to say!,Pulp.csv,3380820503
1248,1248,1738,"02:01:33,463","02:01:36,632",-        - She the  hysterical type?,Pulp.csv,3380820503
1249,1249,1739_1740,"02:01:36,758","02:01:41,845",-When is she due? - Mm-hmm.,Pulp.csv,3380820503
1250,1250,1741,"02:01:41,930","02:01:43,847",Give me the principals' names again.,Pulp.csv,3380820503
1251,1251,1742,"02:01:43,932","02:01:45,849", Place your bets.,Pulp.csv,3380820503
1252,1252,1743,"02:01:46,935","02:01:50,562","-Jules. Mm-hmm. -Cards, please.",Pulp.csv,3380820503
1253,1253,1744_1745_1746,"02:01:50,647","02:02:02,658",Vincent. Jimmie. Bonnie. Mm-hmm.,Pulp.csv,3380820503
1254,1254,1747,"02:02:08,039","02:02:10,999",It's 30 minutes away. I'll be there in 10.,Pulp.csv,3380820503
1255,1255,1750,"02:02:27,976","02:02:30,853","You're... Jimmie, right? This is your house?",Pulp.csv,3380820503
1256,1256,1751,"02:02:30,979","02:02:34,565",-It sure is. -I'm Winston Wolf. I solve problems.,Pulp.csv,3380820503
1257,1257,1752,"02:02:34,691","02:02:37,609",-Good. We got one. May I come in?,Pulp.csv,3380820503
1258,1258,1753,"02:02:37,694","02:02:39,570","Uh, yeah. Please do.",Pulp.csv,3380820503
1259,1259,1754,"02:02:39,654","02:02:43,323",You must be Jules. Which would make you... Vincent.,Pulp.csv,3380820503
1260,1260,1755,"02:02:43,408","02:02:45,826","Let's get down to brass tacks, gentlemen.",Pulp.csv,3380820504
1261,1261,1756,"02:02:45,910","02:02:48,829","If I was informed correctly, the clock is ticking. Is that right, Jimmie?",Pulp.csv,3380820504
1262,1262,1757,"02:02:48,913","02:02:50,789","Uh, one hundred percent.",Pulp.csv,3380820504
1263,1263,1758,"02:02:50,915","02:02:54,835","-Your wife Bonnie comes home at 9:30 in the a.m., correct? -Uh-huh.",Pulp.csv,3380820504
1264,1264,1759,"02:02:54,919","02:02:59,381","I was led to believe if she comes home and finds us here, she wouldn't appreciate it much.",Pulp.csv,3380820504
1265,1265,1760_1761,"02:02:59,507","02:03:07,306","-She wouldn't at that. -That gives us 40 minutes to get the fuck outta Dodge, which, if you do what I say, when I say it, should be plenty.",Pulp.csv,3380820504
1266,1266,1762,"02:03:07,390","02:03:11,727","Now, you got a corpse in a car, minus a head, in a garage. Take me to it.",Pulp.csv,3380820504
1267,1267,1764,"02:03:19,444","02:03:21,361",-Jimmie. -Uh-huh.,Pulp.csv,3380820504
1268,1268,1765,"02:03:21,446","02:03:24,823","Do me a favor, will ya? Thought I smelled some coffee back there.",Pulp.csv,3380820504
1269,1269,1766,"02:03:24,949","02:03:28,410","-Would you make me a cup? -Uh, yeah, sure.",Pulp.csv,3380820504
1270,1270,1767,"02:03:29,871","02:03:32,789","Oh, uh, um, how do you take it?",Pulp.csv,3380820504
1271,1271,1768,"02:03:32,874","02:03:35,417","Lotsa cream, lotsa sugar.",Pulp.csv,3380820504
1272,1272,1769,"02:03:37,503","02:03:40,923","About the car, is there anything I need to know? Does it stall?",Pulp.csv,3380820504
1273,1273,1770,"02:03:41,007","02:03:44,384",Does it smoke? Does it make a lot of noise? Is there gas in it?,Pulp.csv,3380820504
1274,1274,1771,"02:03:44,510","02:03:47,930","-Aside from how it looks, the car's cool. -Positive?",Pulp.csv,3380820504
1275,1275,1772,"02:03:48,014","02:03:51,391",Don't get me on the road and I find out the brake lights don't work.,Pulp.csv,3380820504
1276,1276,1773,"02:03:51,517","02:03:55,562","-Hey man, as far as I know, the motherfucker's tip-top. -Good enough.",Pulp.csv,3380820504
1277,1277,1774,"02:03:55,647","02:03:57,648",Let's go back to the kitchen.,Pulp.csv,3380820504
1278,1278,1776,"02:04:03,321","02:04:06,281","-Here you go, Mr. Wolf. -Thank you, Jimmie.",Pulp.csv,3380820504
1279,1279,1777_1778,"02:04:11,120","02:04:16,208","Mmm. Okay, first thing. You two.",Pulp.csv,3380820504
1280,1280,1779,"02:04:16,292","02:04:19,211","Take the body, stick it in the trunk.",Pulp.csv,3380820505
1281,1281,1780_1781,"02:04:19,295","02:04:26,051","Now Jimmie, this looks to be a pretty domesticated house that would lead me to believe -in the garage or under the sink you got a  bunch of cleaners or cleansers or shit like that. -Yeah yeah Mr. Wolf, under the sink.",Pulp.csv,3380820505
1282,1282,1782,"02:04:26,135","02:04:29,554",Good. What I need you two fellas to do is take those cleaning products...,Pulp.csv,3380820505
1283,1283,1783,"02:04:29,639","02:04:33,642","and clean the inside of the car    I'm talkin' fast, fast, fast.",Pulp.csv,3380820505
1284,1284,1784,"02:04:33,726","02:04:37,646","You need to go in the back seat, scoop up all those little pieces of brain and skull.",Pulp.csv,3380820505
1285,1285,1785,"02:04:37,730","02:04:40,649",Get it out of there. Wipe down the upholstery.,Pulp.csv,3380820505
1286,1286,1786,"02:04:40,733","02:04:43,652",It don't need to be spick-and-span. You don't need to eat off it.,Pulp.csv,3380820505
1287,1287,1787,"02:04:43,736","02:04:48,073",Just give it a good once-over. What you need to take care of are the really messy parts.,Pulp.csv,3380820505
1288,1288,1788,"02:04:48,157","02:04:52,244","The pools of blood that have collected, you gotta soak that shit up.",Pulp.csv,3380820505
1289,1289,1789,"02:04:52,328","02:04:54,746","Now Jimmie, we need to raid your linen closet.",Pulp.csv,3380820505
1290,1290,1790,"02:04:54,831","02:04:57,749","I need blankets, I need comforters, quilts, bedspreads.",Pulp.csv,3380820505
1291,1291,1791,"02:04:57,834","02:05:01,461","The thicker the better, the darker the better. No whites. Can't use 'em.",Pulp.csv,3380820505
1292,1292,1792,"02:05:01,546","02:05:06,842",We need to camouflage the interior of the car. We're gonna line the front seat  and back seat and floorboards...,Pulp.csv,3380820505
1293,1293,1793_1794_1795,"02:05:06,926","02:05:15,767","with quilts and blankets, so if a cop stops us and starts stickin' his big snout in the car, the subterfuge won't last, but at a glance the car will appear to be normal.",Pulp.csv,3380820505
1294,1294,1796,"02:05:15,852","02:05:17,894","Jimmie, lead the way. Boys, get to work.",Pulp.csv,3380820505
1295,1295,1797,"02:05:17,979","02:05:19,730","""Please"" would be nice.",Pulp.csv,3380820505
1296,1296,1798,"02:05:21,190","02:05:24,192","-Come again? -I said, a ""please"" would be nice.",Pulp.csv,3380820505
1297,1297,1799,"02:05:26,029","02:05:29,906","Get it straight, Buster. I'm not here to say please. I'm here to tell you what to do.",Pulp.csv,3380820505
1298,1298,1800_1801,"02:05:31,701","02:05:37,122","And if self-preservation is an instinct you possess, you'd better fuckin' do it and do it quick.",Pulp.csv,3380820505
1299,1299,1802,"02:05:37,206","02:05:41,084","I'm here to help. If my help's not appreciated, lotsa luck, gentlemen.",Pulp.csv,3380820505
1300,1300,1803,"02:05:41,169","02:05:44,463","No, Mr. Wolf, it ain't like that; your help is definitely appreciated.",Pulp.csv,3380820506
1301,1301,1804,"02:05:44,547","02:05:47,466","Mr. Wolf, listen. I don't mean disrespect, okay? I respect you.",Pulp.csv,3380820506
1302,1302,1805,"02:05:47,550","02:05:50,385",I just don't like people barkin' orders at me.,Pulp.csv,3380820506
1303,1303,1806,"02:05:50,470","02:05:53,472","If I'm curt with you, it's because time is a factor.",Pulp.csv,3380820506
1304,1304,1807,"02:05:53,556","02:05:58,185","I think fast, I talk fast, and I need you guys to act fast if you wanna get out of this.",Pulp.csv,3380820506
1305,1305,1808,"02:05:58,269","02:06:01,730","So pretty please, with sugar on top, clean the fuckin' car.",Pulp.csv,3380820506
1306,1306,1809,"02:06:06,235","02:06:09,905","Don't be lookin' at me like that, all right? I can feel your look.",Pulp.csv,3380820506
1307,1307,1810,"02:06:12,617","02:06:15,285",It's a 1974 Chevy Nova.,Pulp.csv,3380820506
1308,1308,1812_1813,"02:06:17,372","02:06:23,835",Green. Nothin' except for the mess inside.,Pulp.csv,3380820506
1309,1309,1814,"02:06:26,047","02:06:28,465","Mmm, about 20 minutes.",Pulp.csv,3380820506
1310,1310,1815,"02:06:29,967","02:06:31,927",Nobody who'll be missed.,Pulp.csv,3380820506
1311,1311,1816,"02:06:33,971","02:06:36,932","You're a good man, Joe. Thanks a bunch.",Pulp.csv,3380820506
1312,1312,1817,"02:06:38,017","02:06:39,935","-How we comin', Jimmie? -Uh, pretty good.",Pulp.csv,3380820506
1313,1313,1818_1819,"02:06:40,019","02:06:46,691","-I got it all here, but, uh, - -Mr. Wolf, you gotta understand something. -Winston, Jimmie, Winston.",Pulp.csv,3380820506
1314,1314,1820,"02:06:46,776","02:06:50,278","Okay. You gotta understand something, uh, Winston.",Pulp.csv,3380820506
1315,1315,1821,"02:06:50,363","02:06:52,280","Uh    Uh, no, thank you.",Pulp.csv,3380820506
1316,1316,1822_1823,"02:06:52,365","02:06:58,495","Uh, this is our best linen here, and it's, uh    it was a wedding present...",Pulp.csv,3380820506
1317,1317,1824,"02:06:58,579","02:07:00,956",from my Uncle Conrad and my Aunt Ginny.,Pulp.csv,3380820506
1318,1318,1825,"02:07:01,082","02:07:05,502",-They're not with us anymore. And I really wanna help  you guys out and all    -Let me ask you a question.,Pulp.csv,3380820506
1319,1319,1826,"02:07:05,586","02:07:08,505","-If you don't mind. No, no, please. -Go ahead.",Pulp.csv,3380820506
1320,1320,1827,"02:07:10,091","02:07:14,970","Your Uncle Conrad and Aunt ginny, were they millionaires?",Pulp.csv,3380820507
1321,1321,1828_1829,"02:07:16,139","02:07:20,559","No. Well, your Uncle Marsellus is.",Pulp.csv,3380820507
1322,1322,1830,"02:07:20,643","02:07:24,020",And I'm positive that if Uncle Conrad and Aunt...,Pulp.csv,3380820507
1323,1323,1831_1832_1833,"02:07:24,147","02:07:34,156","-Ginny. -Ginny were here, they would furnish you with a whole bedroom set, which your Uncle Marsellus is more than happy to do.",Pulp.csv,3380820507
1324,1324,1834,"02:07:38,119","02:07:42,038",I like oak myself. That's what I have in my bedroom.,Pulp.csv,3380820507
1325,1325,1835,"02:07:43,166","02:07:45,125","How about you, Jimmie?",Pulp.csv,3380820507
1326,1326,1836,"02:07:46,335","02:07:48,295",You an oak man?,Pulp.csv,3380820507
1327,1327,1837,"02:07:49,380","02:07:51,339",Oak's nice.,Pulp.csv,3380820507
1328,1328,1838,"02:07:57,180","02:08:01,016","Oh, man, I will never forgive your ass for this shit.",Pulp.csv,3380820507
1329,1329,1839,"02:08:01,100","02:08:03,518","This is some fucked-up, repugnant shit.",Pulp.csv,3380820507
1330,1330,1840_1841,"02:08:03,603","02:08:10,025","Jules, did you ever hear the philosophy that once a man admits that he is wrong, that he is immediately forgiven for all wrongdoings?",Pulp.csv,3380820507
1331,1331,1842,"02:08:10,109","02:08:13,028",Get the fuck out my face with that shit!,Pulp.csv,3380820507
1332,1332,1843,"02:08:13,112","02:08:15,906",The motherfucker that said that shit never had to pick up itty-bitty pieces of skull...,Pulp.csv,3380820507
1333,1333,1844,"02:08:16,032","02:08:19,784","-on account of your dumb ass. -I got a threshold, Jules, for the abuse that I will take.",Pulp.csv,3380820507
1334,1334,1845,"02:08:19,869","02:08:23,455","Right now, I'm a fuckin' race car, and you got me in the red.",Pulp.csv,3380820507
1335,1335,1846,"02:08:23,539","02:08:26,958",I'm just sayin' it's fuckin' dangerous to have a race car in the fuckin' red.,Pulp.csv,3380820507
1336,1336,1847,"02:08:27,043","02:08:28,919",That's all. I could blow.,Pulp.csv,3380820507
1337,1337,1848,"02:08:29,045","02:08:30,962","-Oh, oh, you ready to blow? -Yeah.",Pulp.csv,3380820507
1338,1338,1849,"02:08:31,047","02:08:33,965","Well, I'm a mushroom-cloud-layin' motherfucker, motherfucker.",Pulp.csv,3380820507
1339,1339,1850,"02:08:34,050","02:08:36,968","Every time my fingers touch brain, I'm Superfly T.N.T.",Pulp.csv,3380820507
1340,1340,1851,"02:08:37,053","02:08:38,970",I'm the Guns of the Navarone.,Pulp.csv,3380820508
1341,1341,1852,"02:08:39,055","02:08:41,973","In fact, what the fuck am I doin' in the back?",Pulp.csv,3380820508
1342,1342,1853,"02:08:42,058","02:08:45,310",You're the motherfucker should be on brain detail! We're fuckin' switchin'!,Pulp.csv,3380820508
1343,1343,1854,"02:08:45,394","02:08:47,854","I'm washin' windows, you're pickin' up this nigger's skull!",Pulp.csv,3380820508
1344,1344,1855,"02:08:57,573","02:08:59,533","Fine job, gentlemen.",Pulp.csv,3380820508
1345,1345,1856,"02:09:00,868","02:09:03,286",You may get out of this yet.,Pulp.csv,3380820508
1346,1346,1857,"02:09:03,371","02:09:05,789",I can't believe this is the same car.,Pulp.csv,3380820508
1347,1347,1858,"02:09:05,873","02:09:09,292","Well, let's not start suckin' each other's dicks quite yet.",Pulp.csv,3380820508
1348,1348,1859_1860,"02:09:09,377","02:09:14,798",Phase one is complete    clean the car    which moves us right along to phase two: clean you two.,Pulp.csv,3380820508
1349,1349,1861_1862,"02:09:16,384","02:09:22,097",Strip. -All the way? - To your bare ass.,Pulp.csv,3380820508
1350,1350,1863,"02:09:22,181","02:09:25,225","Quickly, gentlemen. We got about 15 minutes...",Pulp.csv,3380820508
1351,1351,1864,"02:09:25,309","02:09:28,228",before Jimmie's better half comes pulling into the driveway.,Pulp.csv,3380820508
1352,1352,1865,"02:09:28,312","02:09:30,814","Goddamn, this morning air is some chilly shit.",Pulp.csv,3380820508
1353,1353,1866,"02:09:30,898","02:09:32,816",Are you sure this is absolutely necessary?,Pulp.csv,3380820508
1354,1354,1867,"02:09:32,900","02:09:35,318",-You know what you two look like? - What?,Pulp.csv,3380820508
1355,1355,1868,"02:09:35,403","02:09:38,822",Like a couple of guys who just blew off somebody's head.,Pulp.csv,3380820508
1356,1356,1869,"02:09:38,906","02:09:42,284",Strippin' off those bloody rags is absolutely necessary.,Pulp.csv,3380820508
1357,1357,1870,"02:09:46,581","02:09:49,040",Toss 'em in Jimmie's garbage bag.,Pulp.csv,3380820508
1358,1358,1871,"02:09:49,125","02:09:53,545","Don't do nothin' stupid, like leavin' this shit  out front for Otto the garbageman to pick up. You know what I'm sayin'?",Pulp.csv,3380820508
1359,1359,1872,"02:09:53,629","02:09:57,841","Don't worry, we're taking it with us. Jim, the soap.",Pulp.csv,3380820508
1360,1360,1873,"02:09:59,302","02:10:01,219","-Vincent. - Okay, gentlemen.",Pulp.csv,3380820509
1361,1361,1874,"02:10:01,304","02:10:04,764","You both been to county before, I'm sure. Here it comes.",Pulp.csv,3380820509
1362,1362,1875,"02:10:04,890","02:10:07,767",-Goddamn! -The water's fuckin' cold! Yo! Yo! Yo!,Pulp.csv,3380820509
1363,1363,1876_1877_1878,"02:10:07,852","02:10:17,027","-Better you than me, gentlemen.  -Don't be afraid of the soap. Spread it around. - -Get 'em there a little bit. Vincent's hair. -Hey, get out of my hair!",Pulp.csv,3380820509
1364,1364,1879_1880,"02:10:17,111","02:10:22,991","-Come on, do it, goddamn it! Do it! -Uh, um    Towel.",Pulp.csv,3380820509
1365,1365,1881,"02:10:33,502","02:10:36,671", You're dry enough. Toss 'em their clothes.,Pulp.csv,3380820509
1366,1366,1882_1883,"02:10:36,756","02:10:43,553", Perfect. Perfect. We couldn't have planned this better.,Pulp.csv,3380820509
1367,1367,1884_1885,"02:10:43,638","02:10:48,016","You guys look like    What do they look like, Jimmie?",Pulp.csv,3380820509
1368,1368,1886_1887,"02:10:48,142","02:10:55,315","-Dorks. They look like a couple of dorks. - - -Ha-ha-ha. They're your clothes, motherfucker.",Pulp.csv,3380820509
1369,1369,1888,"02:10:55,399","02:10:58,109","Come on, gentlemen. We're laughing our way right into prison.",Pulp.csv,3380820509
1370,1370,1889,"02:10:58,194","02:11:00,153",Don't make me beg.,Pulp.csv,3380820509
1371,1371,1890,"02:11:03,199","02:11:06,618","Okay, gentlemen, let's get our rules of the road straight.",Pulp.csv,3380820509
1372,1372,1891,"02:11:06,702","02:11:10,246",We're going to a place called Monster Joe's Truck and Tow.,Pulp.csv,3380820509
1373,1373,1892,"02:11:10,331","02:11:13,249",Monster Joe and his daughter Raquel are sympathetic to our dilemma.,Pulp.csv,3380820509
1374,1374,1893_1894,"02:11:13,334","02:11:19,297","The place is North Hollywood, so a few twists and turns aside, we'll be goin' up Hollywood Way.",Pulp.csv,3380820509
1375,1375,1895,"02:11:19,382","02:11:22,717","Now, I'll drive the tainted car. Jules, you ride with me.",Pulp.csv,3380820509
1376,1376,1896,"02:11:24,095","02:11:26,054","Vincent, you follow in my Acura.",Pulp.csv,3380820509
1377,1377,1897_1898,"02:11:26,138","02:11:33,186","Now, if we come across the path of any John Q. Laws, -nobody does a fuckin' thing 'til I do something. -Right.",Pulp.csv,3380820509
1378,1378,1899,"02:11:33,312","02:11:36,147",-What did I say? -Don't do shit unless.,Pulp.csv,3380820509
1379,1379,1900,"02:11:36,273","02:11:38,566",-Unless what? -Unless you do it first.,Pulp.csv,3380820509
1380,1380,1901,"02:11:38,651","02:11:41,027",Spoken like a true prodigy.,Pulp.csv,3380820510
1381,1381,1902,"02:11:41,112","02:11:44,531","How about you, Lash LaRue? Can you keep your spurs from jingling and jangling?",Pulp.csv,3380820510
1382,1382,1903,"02:11:44,615","02:11:48,743","Mr. Wolf, look, the gun went off. I don't know why. I'm cool, I promise you.",Pulp.csv,3380820510
1383,1383,1904,"02:11:48,828","02:11:51,746","Fair enough. Now, I drive real fuckin' fast, so keep up.",Pulp.csv,3380820510
1384,1384,1905_1906,"02:11:51,831","02:11:57,293","If I get my car back any different than I gave it, Monster Joe's gonna be disposing of two bodies.",Pulp.csv,3380820510
1385,1385,1908,"02:12:01,173","02:12:02,882","Outta my way, Rex.",Pulp.csv,3380820510
1386,1386,1909,"02:12:04,427","02:12:06,845",-We cool? -Like it never happened.,Pulp.csv,3380820510
1387,1387,1910,"02:12:06,929","02:12:10,682","- All right. -Boys, this is Raquel.",Pulp.csv,3380820510
1388,1388,1911,"02:12:10,766","02:12:13,393",Someday all this will be hers.,Pulp.csv,3380820510
1389,1389,1912,"02:12:13,477","02:12:16,271","Hi. So, what's with the outfits?",Pulp.csv,3380820510
1390,1390,1913_1914,"02:12:16,397","02:12:22,360",-You guys going to a volleyball game or something? - I'm takin' milady out to breakfast.,Pulp.csv,3380820510
1391,1391,1915,"02:12:22,445","02:12:25,113",Maybe I could drop you two off. Where do you live?,Pulp.csv,3380820510
1392,1392,1916,"02:12:25,239","02:12:26,614",-Redondo. -Inglewood.,Pulp.csv,3380820510
1393,1393,1917_1918,"02:12:26,699","02:12:32,954",It's    It's your future. I    I see a    a cab ride.,Pulp.csv,3380820510
1394,1394,1919,"02:12:33,038","02:12:35,999","Move outta the sticks, fellas. Say good night, Raquel.",Pulp.csv,3380820510
1395,1395,1920,"02:12:36,083","02:12:39,002","-Good night, Raquel. -I'll see you guys around.",Pulp.csv,3380820510
1396,1396,1921,"02:12:39,086","02:12:41,504","Stay outta trouble, you crazy kids.",Pulp.csv,3380820510
1397,1397,1922,"02:12:41,589","02:12:45,508","Mr. Wolf, I just wanna tell you it was a real pleasure watching you work.",Pulp.csv,3380820510
1398,1398,1923,"02:12:45,593","02:12:48,511","Yeah, really. And thank you very much, Mr. Wolf.",Pulp.csv,3380820510
1399,1399,1924,"02:12:48,596","02:12:50,513",Call me Winston.,Pulp.csv,3380820510
1400,1400,1925_1926,"02:12:52,099","02:12:59,230","-You see that, young lady? Respect. - -Respect for one's elders shows character. -I have character.",Pulp.csv,3380820511
1401,1401,1927_1928,"02:12:59,356","02:13:12,869",-Because you are a character doesn't mean that you have character. - - -Wanna share a cab?,Pulp.csv,3380820511
1402,1402,1929_1930,"02:13:12,995","02:13:20,001",-I'd go for some breakfast. Feel like havin' breakfast with me? - Cool.,Pulp.csv,3380820511
1403,1403,1931,"02:13:24,131","02:13:27,217","I don't know why, I just thought he'd be European or something.",Pulp.csv,3380820511
1404,1404,1932,"02:13:27,343","02:13:30,720","-Yeah, he's about as European as fuckin' English Bob. -I know that now.",Pulp.csv,3380820511
1405,1405,1933,"02:13:30,846","02:13:33,264",-But was he cool or what? -Thank you.,Pulp.csv,3380820511
1406,1406,1934,"02:13:33,349","02:13:35,767","Totally fuckin' cool, in control.",Pulp.csv,3380820511
1407,1407,1935,"02:13:35,851","02:13:39,854",Didn't even really get pissed when you were fuckin' with him; I was amazed.,Pulp.csv,3380820511
1408,1408,1936,"02:13:39,980","02:13:42,565",- -Want some bacon?,Pulp.csv,3380820511
1409,1409,1937,"02:13:42,650","02:13:44,526","No, man, I don't eat pork.",Pulp.csv,3380820511
1410,1410,1938,"02:13:44,652","02:13:48,029","-Are you Jewish? -I ain't Jewish; I just don't dig on swine, that's all.",Pulp.csv,3380820511
1411,1411,1939,"02:13:48,155","02:13:51,074",-Why not? -Pigs are filthy animals.,Pulp.csv,3380820511
1412,1412,1940,"02:13:51,158","02:13:53,076",I don't eat filthy animals.,Pulp.csv,3380820511
1413,1413,1941,"02:13:53,060","02:13:56,579","Yeah, but bacon tastes good. Pork chops taste good.",Pulp.csv,3380820511
1414,1414,1942,"02:13:56,664","02:13:59,582","Sewer rat may taste like pumpkin pie, but I'd never know...",Pulp.csv,3380820511
1415,1415,1943,"02:13:59,667","02:14:02,585",'cause I wouldn't eat the filthy motherfuckers.,Pulp.csv,3380820511
1416,1416,1944,"02:14:02,610","02:14:05,588",Pigs sleep and root in shit. That's a filthy animal.,Pulp.csv,3380820511
1417,1417,1945,"02:14:05,673","02:14:09,551",I ain't eatin' nothin' ain't got sense enough to disregard its own feces.,Pulp.csv,3380820511
1418,1418,1946,"02:14:09,637","02:14:13,972",-How about a dog? Dog eats its own feces. -I don't eat dog either.,Pulp.csv,3380820511
1419,1419,1947,"02:14:14,036","02:14:17,392","Yeah, but do you consider a dog to be a filthy animal?",Pulp.csv,3380820511
1420,1420,1948_1949,"02:14:17,476","02:14:22,355","I wouldn't go so far as to call a dog filthy, but they're definitely dirty.",Pulp.csv,3380820512
1421,1421,1950_1951,"02:14:22,481","02:14:30,196","-But a dog's got personality. Personality goes a long way. -Ah, so, by that rationale, if a pig had a better personality, he would cease to be a filthy animal.",Pulp.csv,3380820512
1422,1422,1952,"02:14:30,322","02:14:34,242",-Is that true? -We'd have to be talkin' about one charming motherfuckin' pig.,Pulp.csv,3380820512
1423,1423,1953,"02:14:34,326","02:14:38,329","I mean, he'd have to be 10 times more charming than that Arnold on Green Acres.",Pulp.csv,3380820512
1424,1424,1955,"02:14:43,961","02:14:46,087","Oh, man, that's good.",Pulp.csv,3380820512
1425,1425,1956,"02:14:46,171","02:14:49,757","That's good, man. You're startin' to lighten up.",Pulp.csv,3380820512
1426,1426,1957,"02:14:49,842","02:14:52,760","You've been sittin' there, all serious and shit.",Pulp.csv,3380820512
1427,1427,1958,"02:14:52,887","02:14:55,346","-I just been sittin' here, thinkin'. -About what?",Pulp.csv,3380820512
1428,1428,1959,"02:14:55,431","02:14:58,349",-About the miracle we witnessed. -Miracle you witnessed.,Pulp.csv,3380820512
1429,1429,1960,"02:14:58,434","02:15:01,644","-I witnessed a freak occurrence. -What is a miracle, Vincent?",Pulp.csv,3380820512
1430,1430,1961,"02:15:03,606","02:15:06,774",-Act of God. -And what's an act of God?,Pulp.csv,3380820512
1431,1431,1962,"02:15:10,279","02:15:14,115","When, um, God makes the impossible possible.",Pulp.csv,3380820512
1432,1432,1963,"02:15:15,117","02:15:16,993",But this morning...,Pulp.csv,3380820512
1433,1433,1964,"02:15:17,119","02:15:19,829","-I don't think qualifies. -Hey, Vincent.",Pulp.csv,3380820512
1434,1434,1965,"02:15:19,914","02:15:23,625","Don't you see, that shit don't matter. You're judging this shit the wrong way.",Pulp.csv,3380820512
1435,1435,1966,"02:15:23,709","02:15:28,630","I mean it could be God stopped the bullets, changed Coke to Pepsi, found my car keys.",Pulp.csv,3380820512
1436,1436,1967,"02:15:28,714","02:15:31,674",You don't judge shit like this based on merit.,Pulp.csv,3380820512
1437,1437,1968,"02:15:31,759","02:15:34,218","Now, whether or not what we experienced...",Pulp.csv,3380820512
1438,1438,1969,"02:15:34,303","02:15:37,430",was an According-to-Hoyle miracle is insignificant.,Pulp.csv,3380820512
1439,1439,1970,"02:15:37,514","02:15:41,267","But what is significant is, I felt the touch of God.",Pulp.csv,3380820512
1440,1440,1971,"02:15:41,352","02:15:43,269",God got involved.,Pulp.csv,3380820513
1441,1441,1972,"02:15:43,354","02:15:45,063",But why?,Pulp.csv,3380820513
1442,1442,1973,"02:15:45,147","02:15:48,191","Well, that's what's fuckin' with me: I don't know why.",Pulp.csv,3380820513
1443,1443,1974,"02:15:48,275","02:15:51,235",-But I can't go back to sleep. -You're serious.,Pulp.csv,3380820513
1444,1444,1975,"02:15:51,320","02:15:53,154",You're really thinkin' about quittin'.,Pulp.csv,3380820513
1445,1445,1976,"02:15:53,280","02:15:55,949",-For life? -Yeah. -Most definitely.,Pulp.csv,3380820513
1446,1446,1977,"02:15:56,033","02:15:59,369",Fuck. What you gonna do then?,Pulp.csv,3380820513
1447,1447,1978,"02:16:00,704","02:16:04,916","Well, that's what I been sitting here contemplating.",Pulp.csv,3380820513
1448,1448,1979,"02:16:05,000","02:16:08,586",First I'm gonna deliver this case to Marsellus.,Pulp.csv,3380820513
1449,1449,1980,"02:16:08,671","02:16:11,756","Then, basically, I'm just gonna walk the earth.",Pulp.csv,3380820513
1450,1450,1981,"02:16:11,840","02:16:15,259","-What you mean, ""Walk the earth""? -Like Caine in Kung Fu.",Pulp.csv,3380820513
1451,1451,1982,"02:16:15,344","02:16:18,304","Walk from place to place, meet people, get in adventures.",Pulp.csv,3380820513
